Name,Longitude,Main_Cuisine,Latitude,Address,District_Code,Cuisine,Type_Code,Info_Code,Exp_Date,Location_Tag,Sub_Cuisine,Price_Range,YYYYMM
Island's Cafe,114.02792,,22.20586,"G/F., 7 KIN SAN LANE, CHEUNG CHAU, NEW TERRITORIES",17,,RR,,2025-06-30,,,,202501
Issho Ramen,114.20778,Japanese,22.3878,"SHOP G18, G/F, KINGS WING PLAZA 1, NO. 3 ON KWAN STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",97,Japanese,RL,,2025-03-26,Sha Tin,Ramen,$51-100,202501
Issho Shabu Shabu,114.21611,Japanese,22.28498,"SHOP NO. T2, 3/F., KORNHILL PLAZA, NO. 1 KORNHILL ROAD, QUARRY BAY, HONG KONG",11,Japanese,RL,,2025-07-19,Tai Koo,All-you-can-eat,$201-400,202501
Istanbul Express,114.17101,Other,22.27799,"G/F., 66 LOCKHART ROAD, WANCHAI, HONG KONG",12,,RR,,2025-07-03,Wan Chai,Fast Food,$101-200,202501
ItaMoMo Cafe,114.19205,Hong Kong Style,22.34405,"SHOP 130, LEVEL 1, WONG TAI SIN PLAZA, WONG TAI SIN, KOWLOON",53,Western,RL,,2026-01-15,Lam Tin,Western,$51-100,202501
Italian Tomato,114.14934,Western,22.33854,"SHOP UNIT G20A, TELFORD PLAZA 1, KOWLOON BAY, KOWLOON",51,"Western, Bakery",RR,,2025-03-12,Tsuen Wan,Bakery,Below $50,202501
Italian Tomato Cafe,114.11104,Western,22.37596,"SHOP 1028, LEVEL 1, D‧PARK, 398 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",92,Western,RL,,2025-04-26,Tsuen Wan,Western,$101-200,202501
Italian Tomato Café,114.2252,Western,22.31235,"SHOP NO. L5-6B, LEVEL 5, APM, MILLENNIUM CITY 5, 418 KWUN TONG ROAD, KWUN TONG, KOWLOON",51,Western,RL,,2025-09-26,Tsuen Wan,Western,$101-200,202501
Itamama,114.18184,Western,22.31622,"SHOP NO. 101B, 1/F, HOMANTIN PLAZA, 80 FAT KWONG STREET, HO MAN TIN ESTATE, HO MAN TIN, KOWLOON",52,Western,RL,,2025-05-06,Ho Man Tin,Pizza,$51-100,202501
Itamomo,113.94711,Hong Kong Style,22.29552,"SHOP NO. 1, G/F, YU NGA SHOPPING CENTRE, YU NGA COURT, TUNG CHUNG, HONG KONG",17,Western,RL,,2025-02-15,Shau Kei Wan,Western,$51-100,202501
Itamomo,113.97668,Hong Kong Style,22.38478,"SHOP G04, G/F, CHING TIN SHOPPING CENTRE, CHING TIN ESTATE, TUEN MUN, NEW TERRITORIES",93,Western,RL,,2025-12-07,Shau Kei Wan,Western,$51-100,202501
Itamomo,114.10745,Hong Kong Style,22.34168,"SHOP NO. 101, UG/F, CHING FU SHOPPING CENTRE, CHING FU COURT, TSING YI, NEW TERRITORIES",91,Western,RL,,2025-03-05,Shau Kei Wan,Western,$51-100,202501
Itamomo,114.14673,Hong Kong Style,22.24382,"SHOP NOS. 117-119, 1/F., MARINA SQUARE WEST CENTRE, 12A SOUTH HORIZON DRIVE,  AP LEI CHAU, HONG KONG",15,Western,RL,,2025-11-11,Shau Kei Wan,Western,$51-100,202501
Itamomo & Chicken Factory,114.19971,Hong Kong Style,22.33987,"SHOP NO.G23, G/F, KAI CHUEN SHOPPING CENTRE, KAI CHUEN COURT, WONG TAI SIN, KOWLOON",53,Western,RL,,2025-08-18,Shau Kei Wan,Western,$51-100,202501
Itamomo + Plus Cafe,114.25739,Hong Kong Style,22.30838,"SHOP NO. G06A, G/F, POP WALK 2, 19 TONG YIN STREET, TSEUNG KWAN  O, NEW TERRITORIES",98,Western,RL,,2026-02-08,Tsuen Wan,Western,$51-100,202501
Itamomo Cafe,113.95307,Hong Kong Style,22.29653,"SHOP NO. 2, G/F., YING TUNG SHOPPING CENTRE, YING TUNG ESTATE, 1 YING TUNG ROAD, TUNG CHUNG, LANTAU ISLAND, NEW TERRITORIES",17,Western,RL,,2025-02-28,Lam Tin,Western,$51-100,202501
Itamomo Cafe,114.13549,Hong Kong Style,22.49364,"SHOP NO. 3-5, G/F, KA FUK SHOPPING CENTRE, 8 CHI KA LANE, FANLING, NEW TERRITORIES",96,Western,RL,,2025-11-24,Lam Tin,Western,$51-100,202501
Itamomo Cafe,114.19379,Hong Kong Style,22.38586,"SHOP NO. R11 & R12, G/F, WO CHE PLAZA, WO CHE ESTATE, SHA TIN, NEW TERRITORIES",97,Western,RL,,2025-06-25,Lam Tin,Western,$51-100,202501
Itamomo Cafe,114.21809,Hong Kong Style,22.33569,"SHOP NO. A209, 2/F, CHOI WAN SHOPPING CENTRE (PHASE 2), CHOI WAN ESTATE, NGAU CHI WAN, KOWLOON",53,Western,RL,,2025-10-27,Lam Tin,Western,$51-100,202501
Itamomo Café,114.13695,Hong Kong Style,22.25055,"SHOP NO. 2D, WAH FU SHOPPING CENTRE, WAH FU (I) ESTATE, ABERDEEN, HONG KONG",15,Western,RL,,2025-01-28,Lam Tin,Western,$51-100,202501
Itamomo Chicken Factory,114.17943,Hong Kong Style,22.31206,"SHOP NO. F11A & F12A, 1/F, OI MAN PLAZA, UPPER OI MAN ESTATE, NO. 60 CHUNG HAU STREET, HO MAN TIN, KOWLOON",52,Western,RL,,2025-04-24,Tseung Kwan O,Western,$51-100,202501
Itamomo Chicken Factory,114.19362,Hong Kong Style,22.31923,"SHOP NO. G04A & G04B & G04C, G/F, GRAND WATERFRONT PLAZA, 38 SAN MA TAU STREET, TO KWA WAN, KOWLOON",52,Western,RL,,2026-01-17,Tseung Kwan O,Western,$51-100,202501
Itamomo Chicken Factory,114.20976,Hong Kong Style,22.3291,"SHOP NO. 5, G/F, KAI YIP SHOPPING CENTRE, KAI YIP ESTATE, KOWLOON BAY, KOWLOON",51,Western,RL,,2025-03-27,Tseung Kwan O,Western,$51-100,202501
Itamomo Chicken Factory,114.24051,Hong Kong Style,22.27607,"SHOP NO. G53A, G/F., PARADISE MALL, HENG FA CHUEN, CHAI WAN, HONG KONG",11,Western,RL,,2025-03-26,Tseung Kwan O,Western,$51-100,202501
Itamomo Enterprises Limited,114.1646,Other,22.31535,"SHOP NO. 2A, G/F, HOI FU SHOPPING CENTRE, HOI FU COURT, 2 HOI TING ROAD, MONG KOK, KOWLOON",62,,RL,,2025-05-10,Tsim Sha Tsui,Certified Halal Food,$101-200,202501
Itamomo Plus,114.11511,Hong Kong Style,22.37422,"SHOP 51-75, 2/F, TSUEN KAM CENTRE, 338 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",92,Western,RL,,2025-03-04,Tsuen Wan,Western,$51-100,202501
Itamomo Plus,114.14279,Hong Kong Style,22.49852,"SHOP NO. 04, G/F, COMMUNE MODERN, 28 WO FUNG STREET, FANLING, NEW TERRITORIES",96,Western,RL,,2025-05-27,Tsuen Wan,Western,$51-100,202501
Itamomo Plus & Cafe 100 % & Chicken Factory,114.22798,Hong Kong Style,22.30688,"SHOP NO. 72-75A & 81-84(PORTION A), 1/F, LAGUNA PLAZA, NO. 88 CHA KWO LING ROAD, KWUN TONG, KOWLOON",51,Western,RL,,2025-08-31,Tsuen Wan,Western,$51-100,202501
Itamomo cafe,114.1879,Hong Kong Style,22.37925,"SHOP 1, 1A & 2, G/F, BLOCK E, FAIRVIEW PARK TOWN CENTRE PLAZA, FAIRVIEW PARK, YUEN LONG, NEW TERRITORIES",94,Western,RL,,2025-03-03,Lam Tin,Western,$51-100,202501
J B Live,114.17151,Western,22.27875,"G/F., THE PHOENIX, NO. 23 LUARD ROAD, HONG KONG",12,Western,RR,,2025-01-28,Tsim Sha Tsui,Karaoke,$201-400,202501
J K Thai Food,114.22369,Thai,22.31571,"G/F, 64 HONG NING ROAD, KWUN TONG, KOWLOON",51,"Thai, Seafood",RL,,2025-06-22,Kwun Tong,Seafood,$51-100,202501
J's Petite Kitchen,114.14914,Western,22.33723,"SHOP 115, 1/F, CHEUNG SHA WAN PLAZA, 833 CHEUNG SHA WAN ROAD, LAI CHI KOK, KOWLOON",63,,RR,,2025-03-27,Lai Chi Kok,,$51-100,202501
J. MOON,114.17047,Western,22.31626,"ROOM 10-11, 4/F, PAKPOLEE COMMERCIAL CENTRE, 1A SAI YEUNG CHOI STREET SOUTH, MONG KOK, KOWLOON",62,International,RR,,2025-09-09,Mong Kok,Wine,$101-200,202501
J.CO Donuts & Coffee,114.15481,Western,22.28413,"SHOP B, G/F., HALESON BUILDING, NO. 1 JUBILEE STREET, CENTRAL, HONG KONG",18,Western,RL,,2025-10-18,Central,Cake,$51-100,202501
J.CO Donuts & Coffee,114.16988,Western,22.31566,"SHOP NOS. 1-2, G/F., RIGHTEOUS CENTRE, 585 NATHAN ROAD, MONG KOK, KOWLOON",62,Western,RL,,2025-04-05,Central,Cake,$51-100,202501
J.L PRIVATE KITCHEN,114.17329,Western,22.30258,"ROOM A & 201, 2/F, 21 & 23 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",61,Western,RL,,2025-01-23,Tsim Sha Tsui,Private Kitchen,$201-400,202501
J.O.M.O.,114.16852,Western,22.27696,"G/F., 23 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",12,International,RR,,2025-01-14,Western District,Yoshoku,$101-200,202501
J.S. FOODIES TOKYO,114.16767,Western,22.29945,"SHOP 2608-2609, LEVEL 2, GATEWAY ARCADE, HARBOUR CITY, TSIM SHA TSUI, KOWLOON",61,International,RL,,2025-07-12,Kowloon Tong,Dessert,$101-200,202501
J.S. FOODIES TOKYO,114.17457,Western,22.3373,"PORTION A (THE RESTAURANT) OF UNIT LG2-30, LEVEL LG2, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",63,International,RL,,2025-06-10,Kowloon Tong,Dessert,$101-200,202501
J1,114.1708,Thai,22.27841,"B/M, 53-55 LOCKHART RD., WAN CHAI, HONG KONG",12,Thai,RL,,2025-05-18,Tsim Sha Tsui,,$101-200,202501
J2,114.16849,Japanese,22.3257,"SHOP 8, G/F, 163A SAI YEUNG CHOI STREET, MONG KOK, KOWLOON",62,Japanese,RR,,2025-04-27,Tsim Sha Tsui,Wine,$201-400,202501
JAABAR,114.15303,Western,22.28333,"BASEMENT FLOOR, NO. 1 PAK TSZ LANE, CENTRAL, HONG KONG",18,Western,RR,,2025-06-16,Happy Valley,Wine,$101-200,202501
JACK'S PIZZERIA,114.14349,Western,22.28622,"SHOP G, G/F., NO. 1 SECOND STREET, WESTERN, HONG KONG",18,Western,RL,,2025-05-22,Western District,Western,$101-200,202501
JACKPOT RESTAURANT,114.15265,Hong Kong Style,22.28606,"G/F., 18-20 WING LOK STREET, CENTRAL, HONG KONG",18,,RL,,2025-01-07,Jordan,Sichuan,$201-400,202501
JACOMAX,114.18564,Western,22.27942,"SHOP A & B, G/F., JARDINE CENTER, NO. 50 JARDINE'S BAZAAR, CAUSEWAY BAY, HONG KONG",12,,RL,,2025-05-04,Causeway Bay,Pizza,$101-200,202501
JACOMAX,114.25781,Western,22.32323,"SHOP NOS. UG092-94, UPPER GROUND FLOOR, METRO CITY PHASE II, TSEUNG KWAN O, NEW TERRITORIES",98,,RL,,2025-03-16,Causeway Bay,Pizza,$101-200,202501
JADE CAFÉ,114.17003,Mainland China,22.31033,"19/F, SILKA SEAVIEW HOTEL, 262-276 SHANGHAI STREET, YAU MA TEI, KOWLOON",61,Guangdong,RR,#G#H,2025-03-08,Kwun Tong,Hong Kong Style,Below $50,202501
JADE GARDEN,114.03764,Mainland China,22.44527,"SHOP 2039, LEVEL 2 AND THE OUTSIDE SEATING ACCOMMODATION AT FLAT ROOF, YOHO MALL I, 9 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",94,"Guangdong, Dim Sum",RL,#A#G,2025-06-03,Tsim Sha Tsui,Dim Sum,$201-400,202501
JADE GARDEN,114.12616,Mainland China,22.35682,"SHOP 1, G/F, KWAI TSING THEATRE, 12 HING NING ROAD, KWAI CHUNG, NEW TERRITORIES",91,"Guangdong, Dim Sum",RL,#G,2025-04-19,Tsim Sha Tsui,Dim Sum,$201-400,202501
JADE GARDEN,114.169,Mainland China,22.29468,"4/F(PORTION), STAR HOUSE, 3 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",61,"Guangdong, Dim Sum",RL,#G,2025-06-30,Tsim Sha Tsui,Dim Sum,$201-400,202501
JADE GARDEN,114.17108,Mainland China,22.45304,"PORTION A OF SHOP NOS. 136-150, LEVEL 1, ZONE B, TAI PO MEGA MALL, TAI PO, NEW TERRITORIES",95,"Guangdong, Dim Sum",RL,#G,2025-07-26,Tsim Sha Tsui,Dim Sum,$201-400,202501
JADE GARDEN,114.19281,Mainland China,22.34196,"SHOP NO. G12, GROUND FLOOR, TEMPLE MALL NORTH, 136 LUNG CHEUNG ROAD, WONG TAI SIN, KOWLOON",53,"Guangdong, Dim Sum",RL,#G,2025-05-24,Tsim Sha Tsui,Dim Sum,$201-400,202501
JADE GARDEN,114.25714,Mainland China,22.32419,"SHOPS 1033-38, LEVEL 1, PHASE II, METRO CITY PLAZA, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,"Guangdong, Dim Sum",RL,#G,2025-11-18,Tsim Sha Tsui,Dim Sum,$201-400,202501
JADE LEAF VIETNAMESE CUISINE,114.27092,Vietnamese,22.2949,"SHOP UNIT 311, LEVEL 3, THE LOHAS,  NO. 1 LOHAS PARK ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,,RL,#G,2025-04-15,Tseung Kwan O,,$51-100,202501
JADE RESTAURANT,114.21888,Hong Kong Style,22.31638,"SHOP NO. 273 & 275, G/F, HUNG CHEUK LAU, KWUN TONG GARDEN ESTATE, 273 & 275 NGAU TAU KOK ROAD, KWUN TONG, KOWLOON",51,Tea Restaurant,RL,,2025-06-10,Quarry Bay,Tea Restaurant,Below $50,202501
JADE SEAFOOD RESTAURANT,114.17016,Mainland China,22.3262,"G/F, 251A SAI YEE STREET, KOWLOON",62,"Guangdong, Seafood",RL,,2025-12-16,Prince Edward,Seafood,$101-200,202501
JAJA,114.17081,Western,22.28017,"6/F., HONG KONG ARTS CENTRE, 2 HARBOUR ROAD, WAN CHAI, HONG KONG",12,Western,RL,#F,2025-12-27,Wan Chai,Vegetarian,$201-400,202501
JAMES BONBON CAFE,114.1859,Western,22.27886,"SHOPS. F, G, I & H, G/F, DRAGON RISE, NOS. 9-11 PENNINGTON STREET, CAUSEWAY BAY, HONG KONG",12,International,RL,,2025-07-24,Causeway Bay,Cake,$51-100,202501
JAMES SUCKLING WINE CENTRAL,114.15271,Western,22.28192,"2/F., FLOOR 02, THE STAUNTON SUITES, NO. 22 STAUNTON STREET, CENTRAL, HONG KONG",18,Western,RL,,2025-06-05,Central,Wine,$201-400,202501
JAN JAN KUSHIKATSU,114.17511,Japanese,22.29791,"1/F, 25 HART AVENUE, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,#G#H,2025-08-14,Wan Chai,Skewer,$201-400,202501
JAPAN CITY KARAOKE NIGHT CLUB,114.17125,Japanese,22.30633,"5/F, BUCKINGHAM BUILDING, 317-321 NATHAN ROAD, KOWLOON",61,Japanese,RR,#B,2025-03-02,Tsim Sha Tsui,Sushi/Sashimi,$401-800,202501
JAPANESE RESTAURANT,114.18326,Japanese,22.30146,"L8(JPN. REST.), L5(PTN.), HARBOUR PLAZA METROPOLIS, KIL 11077, 7 METROPOLIS DRIVE, HUNG HOM, KOWLOON",61,Japanese,RL,#G#H,2025-03-02,North Point,Sushi/Sashimi,$201-400,202501
JAPANESE RESTAURANT - YU,114.13898,Japanese,22.33956,"SHOP C, G/F, 5 NASSAU STREET, MEI FOO SUN CHUEN, SHAM SHUI PO, KOWLOON",63,Japanese,RL,,2026-01-15,North Point,Ramen,$101-200,202501
JASHAN CELEBRATING INDIAN CUISINE,114.15398,Other,22.28212,"1/F., AMBER LODGE, 23 HOLLYWOOD ROAD, CENTRAL, HONG KONG",18,Curry,RL,,2025-10-13,Central,Curry,$101-200,202501
JASMINE,113.97396,Mainland China,22.39548,"M-50, MTR LEVEL, V CITY, 83 TUEN MUN HEUNG SZE WUI ROAD, TUEN MUN, NEW TERRITORIES",93,"Guangdong, Dim Sum",RL,#G,2025-05-04,Kowloon Tong,Dim Sum,$201-400,202501
JASMINE,114.11431,Mainland China,22.37,"SHOP 107, 1/F, CITYWALK, 1 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",92,"Guangdong, Dim Sum",RL,#G,2025-07-28,Kowloon Tong,Dim Sum,$201-400,202501
JASMINE,114.17457,Mainland China,22.3373,"UNIT LG2-40, LEVEL LG2/F, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",63,"Guangdong, Dim Sum",RL,,2025-12-03,Kowloon Tong,Dim Sum,$201-400,202501
JASMINE,114.18656,Mainland China,22.28032,"THE WHOLE OF THE 8/F., WINDSOR HOUSE, 311 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",12,"Guangdong, Dim Sum",RL,#G,2025-06-14,Kowloon Tong,Dim Sum,$201-400,202501
JASMINE,114.24105,Mainland China,22.4345,"SHOP 255 & 301, 2/F. & 3/F., CITYGATE, 20 TAT TUNG ROAD, TUNG CHUNG, LANTAU ISLAND, HONG KONG",17,"Guangdong, Dim Sum",RL,#G,2025-12-23,Kowloon Tong,Dim Sum,$201-400,202501
JASMINE CUISINE,114.00532,Mainland China,22.45335,"SHOP NO. L111, 1/F, TIN YIU PLAZA, TIN YIU ESTATE, 2 TIN WU ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",94,"Guangdong, Dim Sum",RL,,2025-08-07,Yau Tong,Dim Sum,$101-200,202501
JASMINE CUISINE,114.12622,Mainland China,22.37599,"SHOP 109, G/F, SHEK WAI KOK SHOPPING CENTRE, SHEK WAI KOK ESTATE, 3 SHEK WAI KOK ROAD, TSUEN WAN, NEW TERRITORIES",92,"Guangdong, Dim Sum",RL,,2025-02-11,Yau Tong,Dim Sum,$101-200,202501
JASMINE CUISINE / PEARL CASTLE,114.24105,Mainland China,22.4345,"G/F (PORTION), 1/F (PORTION) & SHOP 207, KWAI CHUNG SHOPPING CENTRE, SHEUNG KOK STREET, KWAI CHUNG, NEW TERRITORIES",91,Guangdong,RL,,2025-03-21,Tai Po,Hong Kong Style,Below $50,202501
JASPAS BAR & GRILL,114.27216,Western,22.38096,"G/F., 13, SHA TSUI PATH AND THE OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, SAI KUNG, NEW TERRITORIES",98,Western,RL,#A,2025-06-30,Sai Kung,Western,$101-200,202501
JAU FAI ZI,114.16516,,22.32214,"SHOP A, G/F & PORTION OF 1ST FLOOR, 51 TONG MI ROAD, KOWLOON",62,,RL,,2025-10-09,,,,202501
JAWS BAR,114.15533,Western,22.28073,"FLAT F, 4/F., HO LEE COMMERCIAL BUILDING, 38-44 D'AGUILAR STREET, CENTRAL, HONG KONG",18,Western,RR,,2025-08-30,Tsuen Wan,,$101-200,202501
JAWS CAFE,114.22141,Western,22.33221,"SHOP 8, PODIUM 2, SHUN LEE DISCIPLINED SERVICES QUARTERS, 32 LEE ON ROAD, KWUN TONG, KOWLOON",51,Western,RR,,2025-10-22,Kwun Tong,Coffee Shop,$51-100,202501
JAYBIRD,114.11149,Western,22.22683,"G/F., 15A YUNG SHUE WAN MAIN STREET, LAMMA ISLAND, HONG KONG",17,Western,RR,,2025-10-05,Lamma Island,Coffee Shop,$51-100,202501
JEE,114.15475,Mainland China,22.28237,"2/F., 8 LYNDHURST TERRACE, NO. 2-10 LYNDHURST TERRACE, CENTRAL, HONG KONG",18,"Guangdong, Stir-Fry",RL,,2025-12-08,Central,Stir-Fry,$201-400,202501
JEFF KITCHEN,114.26616,Hong Kong Style,22.31358,"SHOP NOS. G01 & G02, G/F, LA CITE NOBLE SHOPPING ARCADE, 1 NGAN O ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,,RL,,2025-07-22,Western District,Snack Shop & Deli,Below $50,202501
JEJU BULGOGI SIKTTANG,114.202,Korean,22.29315,"SHOP NO. 210, 2/F., HARBOUR NORTH PHASE 2, NO. 123 JAVA ROAD, NORTH POINT, HONG KONG",11,,RL,#G,2025-06-21,Kowloon Bay,Korean BBQ,$101-200,202501
JELLO & MELLOW,114.21001,Western,22.28899,"SHOP NOS. 901 AND 902, 9TH FLOOR, 1001 KING'S ROAD, QUARRY BAY, HONG KONG",11,International,RL,,2025-11-16,Quarry Bay,Family Friendly,$101-200,202501
JENNIFER'S KITCHEN,114.1512,Hong Kong Style,22.28024,"SHOP 3, G/F., RYAN MANSION, NO. 31-37 MOSQUE STREET, CENTRAL, HONG KONG",18,Curry,RL,,2025-03-25,Mid-Levels,Curry,$51-100,202501
JEP BY INVOLTINI,113.96768,Western,22.40766,"SHOP G05, G/F, EIGHT REGENCY, 8 LEUNG TAK STREET, TUEN MUN, NEW TERRITORIES",93,Western,RR,,2025-11-16,Tuen Mun,Western,$201-400,202501
JERVOIS CAFE,114.1526,Hong Kong Style,22.28528,"G/F., 3 JERVOIS STREET, SHEUNG WAN, HONG KONG",18,Tea Restaurant,RR,,2025-12-03,Mong Kok,Tea Restaurant,$51-100,202501
JHU JIAN SUAN CAI YU CAUSEWAY BAY STORE,114.18281,Western,22.2803,"UNITS 202-203, 2/F, CAUSEWAY BAY PLAZA I, NO. 489 HENNESSY ROAD, HONG KONG",12,,RL,,2025-08-28,Causeway Bay,Brunch,$201-400,202501
JIANG NAN BY CRYSTAL JADE,114.15805,Mainland China,22.28468,"SHOP 2018-2020, PODIUM LEVEL 2, IFC MALL, 1 HARBOUR VIEW STREET, CENTRAL, HONG KONG",18,Stir-Fry,RL,,2025-05-13,Central,Stir-Fry,$101-200,202501
JIANG NAN BY CRYSTAL JADE,114.16819,Mainland China,22.29704,"SHOP 3328, LEVEL 3, GATEWAY ARCADE HARBOUR CITY, KOWLOON",61,Stir-Fry,RL,,2025-06-06,Central,Stir-Fry,$101-200,202501
JIANG’S HUNAN CHEF,114.13389,Mainland China,22.28585,"G/F., 13 YAT FU LANE, SHEK TONG TSUI, HONG KONG",18,,RL,,2025-08-22,Western District,Hunan,$51-100,202501
JIKKA,114.18432,Western,22.27783,"MAJOR PORTION OF SHOP 8, G/F., EMPIRE COURT, 2-4 HYSAN AVENUE, CAUSEWAY BAY, HONG KONG",12,Western,RL,,2025-05-28,Happy Valley,Roast Meat,$201-400,202501
JIKKA,114.18513,Western,22.26919,"SHOP B, G/F & COCKLOFT, 10 - 12 KING KWONG STREET, HAPPY VALLEY, HONG KONG",12,Western,RR,,2025-08-11,Happy Valley,Roast Meat,$201-400,202501
JIKKA,114.21065,Western,22.28816,"G/F., 22 HOI KWONG STREET, QUARRY BAY, HONG KONG",11,Western,RL,#G,2025-05-19,Happy Valley,Roast Meat,$201-400,202501
JIN BAI HU,114.10305,Mainland China,22.36239,"SHOP 501C & 501D, 5/F, CHEUNG FAT PLAZA, CHEUNG FAT ESTATE, NO. 6 TAM KON SHAN ROAD, TSING YI, NEW TERRITORIES",91,,RL,,2025-04-27,Kowloon City,,$101-200,202501
JIN BAI HU,114.19349,Mainland China,22.38828,"SHOP NOS. R2 & R3, GROUND FLOOR, WO CHE PLAZA, WO CHE ESTATE, SHA TIN, NEW TERRITORIES",97,,RL,,2025-08-06,Kowloon City,,$101-200,202501
JIN BO LAW,114.19197,Western,22.32952,"15/F (PORTION), DORSETT KAI TAK HONG KONG, NO. 43 SHING KAI ROAD, KAI TAK, KOWLOON",52,Western,RR,,2025-03-09,Kowloon City,Wine,$101-200,202501
JIN GONG GUAN,114.21611,Mainland China,22.28498,"SHOP NO. T4, 3/F., KORNHILL PLAZA, 1 KORNHILL ROAD, QUARRY BAY, HONG KONG",11,Guangdong,RL,,2025-02-11,Tai Koo,Jingchuanhu,$201-400,202501
JIN MAN LOU,114.16776,Mainland China,22.32593,"UNIT 2B & 3, GROUND FLOOR AND THE WHOLE OF 1ST FLOOR,SUMMIT INSURANCE BUILDING, NOS. 789, 791 &793  NATHAN ROAD, KOWLOON",62,,RL,#G#H,2025-04-21,Prince Edward,Jingchuanhu,$101-200,202501
JIN YA JU NOODLE BAR,114.15005,Taiwan,22.27044,"SHOP NO. 118 ON LEVEL ONE, PEAK GALLERIA, 118 PEAK ROAD, HONG KONG",18,,RL,,2025-05-25,The Peak,Ramen,$101-200,202501
JINFAN CHAOZHOU CUISINE,114.17482,Mainland China,22.29993,"MAJOR PORTION OF G/F, HANG LUNG BANK BUILDING, 46-48 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",61,Guangdong,RL,,2025-07-19,Tsim Sha Tsui,Guangdong,$201-400,202501
JING JING,114.11152,Mainland China,22.22555,"G/F., 54 YUNG SHUE WAN MAIN STREET, LAMMA ISLAND, NEW TERRITORIES",17,Guangdong,RR,,2025-11-13,Admiralty,,Above $801,202501
JIUYUAN,114.25765,Hong Kong Style,22.32427,"SHOP NO. UG051G, UPPER G/F, PHASE 2, METRO CITY, TSEUNG KWAN O, NEW TERRITORIES",98,Noodles/Rice Noodles,RR,,2025-12-19,Western District,Noodles/Rice Noodles,Below $50,202501
JJ,114.18225,Western,22.27787,"13/F, OLIV, 15 SHARP STREET EAST, CAUSEWAY BAY, HONG KONG",12,International,RR,,2025-08-20,Central,Food Court,$201-400,202501
JJANG,114.17488,Korean,22.29953,"G/F, THE CAMERON, NO. 33 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,#F#G,2025-04-25,Tsim Sha Tsui,,$101-200,202501
JJJ KOREAN STEAKHOUSE,114.15466,Western,22.28058,"SHOP 3, G/F, THE CENTRIUM, 60 WYNDHAM STREET, CENTRAL, HONG KONG",18,,RL,,2025-05-31,Causeway Bay,Pizza,$101-200,202501
JK on the 5th,114.15697,Mainland China,22.28188,"SHOP 506, 5/F., PEDDER BUILDING, 12 PEDDER STREET, CENTRAL, HONG KONG",18,Stir-Fry,RR,,2025-04-25,Central,Stir-Fry,Above $801,202501
JM SISTER HOT POT RESTAURANT,114.11169,Mainland China,22.37284,"G/F, NO. 7 TSO KUNG SQUARE, TSUEN WAN, NEW TERRITORIES",92,Guangdong,RL,,2025-03-20,Mong Kok,Hong Kong Style,$201-400,202501
JO CAFÉ,114.23405,Western,22.26627,"SHOP 87-88, LG/F., KOWAY PLAZA, 111 CHAI WAN ROAD, CHAI WAN, HONG KONG",11,,RR,,2025-10-20,Chai Wan,Coffee Shop,Below $50,202501
JOE BANANAS,114.19115,Western,22.27826,"G/F AND OUTSIDE SEATING ACCOMODATION IN FRONT OF G/F, 9 KNUTSFORD TERRACE, KOWLOON",61,,RR,#A,2025-12-14,Wan Chai,American,$101-200,202501
JOE'S BILLIARDS & BAR,114.17025,Western,22.31893,"5/F, MONGKOK CITY CENTRE, 74-84 SAI YEUNG CHOI STREET SOUTH, MONG KOK, KOWLOON",62,Western,RR,,2025-11-15,Mong Kok,Wine,$101-200,202501
JOHN CHOY CAFE,114.19226,Western,22.31779,"SHOP 18 & 19, G/F., HANG CHIEN COURT, NO. 3 WAI KING STREET, TO KWA WAN, KOWLOON",52,Western,RR,,2025-05-31,To Kwa Wan,Coffee Shop,$51-100,202501
JOIA,114.12513,Western,22.35506,"SHOP R010, 3/F, AND THE OUTSIDE SEATING ACCOMMODATION IN FRONT OF SHOP R010, 3/F, ELEMENTS, 1 AUSTIN ROAD WEST, KOWLOON",61,Seafood,RL,#A,2025-06-25,Tsim Sha Tsui,Seafood,$201-400,202501
JOIE CAFE,114.16785,Hong Kong Style,22.30597,"1/F, NOS. 501 & 503 CANTON ROAD, KOWLOON",61,,RR,,2025-08-24,Fo Tan,Coffee Shop,$51-100,202501
