Name,Longitude,Main_Cuisine,Latitude,Address,District_Code,Cuisine,Type_Code,Info_Code,Exp_Date,Location_Tag,Sub_Cuisine,Price_Range,YYYYMM
Passage N,114.1753,Western,22.29418,"10/F (PORTION C AND PORTION D), K11 ARTUS, VICTORIA DOCKSIDE, 18 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,#E#F#G#H,2022-11-25,Tsim Sha Tsui,Hotel Restaurant,$401-800,202201
Passion,114.16849,Western,22.31883,"SHOP NO. 11, LEVEL 4A, LANGHAM PLACE, 8 ARGYLE STREET, MONG KOK, KOWLOON",62,,RL,,2022-05-05,Wan Chai,Sandwich,$101-200,202201
Passion,114.17512,Western,22.30192,"SHOP NOS. G11, G12 ON G/F. & F12A ON 1/F., AND THE OUTSIDE SEATING ACCOMMODATION AT SHOPFRONT, LEE TUNG AVENUE, NO. 200 QUEEN’S ROAD EAST, WAN CHAI, HONG KONG",12,,RL,#A,2022-09-01,Wan Chai,Sandwich,$101-200,202201
Passion,114.21734,Western,22.28676,"SHOP NOS. 308, 3/F, CITYPLAZA, NO.18 TAIKOO SHING ROAD, QUARRY BAY, HONG KONG",11,,RR,,2022-11-25,Wan Chai,Sandwich,$101-200,202201
Pasta Cafe,114.02683,Western,22.44335,"SHOP D, G/F, LEE FAT HOUSE, NO. 5 YAN LOK SQUARE, YUEN LONG, NEW TERRITORIES",94,Western,RR,,2022-03-03,Causeway Bay,Hotel Restaurant,$101-200,202201
Pasta Kitchen,114.17587,Western,22.30026,"BASEMENT (PORTION), 73-75 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",61,Western,RR,,2022-10-03,Tsim Sha Tsui,Western,$51-100,202201
Pasta and Oyster House,114.22117,Western,22.28269,"SHOP A, G/F., MILLENNIUM COURT, 72 SHAU KEI WAN ROAD, HONG KONG",11,Western,RR,,2022-08-26,Sai Wan Ho,Food Wise Eateries,$51-100,202201
Pastaholic,114.18239,Western,22.30238,"SHOP NOS. 752 & 753, LEVEL 7, FORTUNE METROPOLIS, NO. 6-10 METROPOLIS DRIVE, HUNG HOM, KOWLOON",61,,RL,#G#H,2022-05-23,Mong Kok,Pizza,$101-200,202201
Pastime café,114.19772,Western,22.3979,"G/F, NO. 31 BATTERY STREET AND FRONT PORTION OF G/F, NO. 29 BATTERY STREET, JORDAN, KOWLOON",61,Western,RL,,2022-11-22,Jordan,Coffee Shop,$51-100,202201
Patisserie Les Amis,114.12974,Western,22.2609,"MAJOR PORTION OF SHOP 320, LEVEL 3, THE ARCADE CYBERPORT, 100 CYBERPORT ROAD, HONG KONG",15,Western,RL,,2022-06-04,Pok Fu Lam,Cake,$51-100,202201
Paul's Kitchen,114.1718,Other,22.2977,"SHOP 21 & 22, 1/F, CHUNG KING MANSIONS, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,,2022-05-07,Tsim Sha Tsui,,$201-400,202201
Pause It,114.17241,Western,22.31781,"G/F, 84 SHANTUNG STREET, MONG KOK, KOWLOON",62,Western,RL,,2022-07-29,Mong Kok,Coffee Shop,$51-100,202201
Pause It,114.19246,Western,22.28836,"SHOP NO. 18, G/F., AIA TOWER, 183 ELECTRIC ROAD, NORTH POINT, HONG KONG",11,Western,RL,,2022-10-15,Mong Kok,Coffee Shop,$51-100,202201
Pavilion Cafe,114.17214,Western,22.31658,"UNIT 1, 4/F., PROSPER COMMERCIAL BUILDING, 9 YIN CHONG STREET, MONG KOK, KOWLOON",62,Western,RR,,2022-01-16,Mong Kok,Coffee Shop,Below $50,202201
Peace Beast,114.15354,,22.28531,"UNIT NOS. 202-203, 2/F., LOW BLOCK, GRAND MILLENNIUM PLAZA, NO. 181 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",18,,RR,,2022-03-22,,,,202201
Peace Cuisine,114.1537,Mainland China,22.32696,"SHOP L2-26, LEVEL 2, V WALK, 28 SHAM MONG ROAD, SHAM SHUI PO, KOWLOON",63,Stir-Fry,RL,,2022-03-08,Yau Tong,Stir-Fry,$51-100,202201
Peace Cuisine,114.23861,Mainland China,22.29622,"SHOP 237, 2/F, DOMAIN, 38 KO CHIU ROAD, YAU TONG, KOWLOON",51,Stir-Fry,RL,,2022-02-28,Yau Tong,Stir-Fry,$51-100,202201
Peach Garden Seafood Restaurant,114.13132,Mainland China,22.20488,"DD 10, LOT 583, SOK KWU WAN, LAMMA ISLAND, NEW TERRITORIES",17,"Guangdong, Seafood",RL,,2022-05-31,Lamma Island,Seafood,$51-100,202201
Pear Orchard,114.02289,Western,22.44148,"(LIGHT REFRESHMENT SHOP), G/F, YUEN LONG THEATRE, 9 YUEN LONG TAI YUK ROAD, YUEN LONG, NEW TERRITORIES",94,Western,RR,,2022-06-22,Central,Wine,$101-200,202201
Pearl KTV,114.17027,Mainland China,22.30502,"2/F, 118 WOOSUNG STREET, JORDAN, KOWLOON",61,"Guangdong, Dim Sum",RR,#B,2022-04-15,Tin Shui Wai,Dim Sum,$101-200,202201
Peek-A-Poke,114.18677,Western,22.27805,"SHOP 20-21 & 38, G/F., HAVEN COURT, 128-138 LEIGHTON ROAD, CAUSEWAY BAY, HONG KONG",12,Western,RL,#G#H,2022-06-28,Tsim Sha Tsui,Vegetarian,$51-100,202201
Peel Fresco Music Lounge,114.15259,,22.28276,"G/F., 49 PEEL STREET, HONG KONG",18,,RR,,2022-05-29,,,,202201
Peking Garden,114.1654,Mainland China,22.27774,"SHOP 5, LG1, THE MALL ONE PACIFIC PLACE, 88 QUEENSWAY, CENTRAL, HONG KONG",18,Dim Sum,RL,,2022-06-30,Tsim Sha Tsui,Dim Sum,$201-400,202201
Peking Garden,114.21734,Mainland China,22.28676,"UNIT 201, 2/F, CITYPLAZA 2, TAIKOO SHING, HONG KONG",11,Dim Sum,RL,,2022-06-30,Tsim Sha Tsui,Dim Sum,$201-400,202201
Peng Chau Cafe,114.03893,Hong Kong Style,22.28451,"G/F., 8A WING ON STREET, PENG CHAU, HONG KONG",17,Tea Restaurant,RR,,2022-02-26,Peng Chau,Tea Restaurant,Below $50,202201
Peninsula Cuisine,114.11759,Mainland China,22.37057,"6/F, KOLOUR TSUEN WAN I, 68 CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES",92,Guangdong,RL,,2022-09-29,Sham Shui Po,Hot Pot,$201-400,202201
Penthouse,114.17167,Western,22.30761,"15/F, NATHAN HOTEL, 378 NATHAN ROAD, KOWLOON",61,Western,RL,,2022-03-22,Mong Kok,Wine,$101-200,202201
Penthouse,114.17312,Western,22.30122,"3/F, 1 KNUTSFORD TERRACE, TSIM SHA TSUI, KOWLOON",61,Western,RL,,2022-05-27,Mong Kok,Wine,$101-200,202201
Penthouse 2,114.24975,Western,22.30342,"G/F & MEZZANINE/F, NO. 214 TUNG CHOI STREET, KOWLOON",62,Western,RR,,2022-06-06,Mong Kok,Wine,$101-200,202201
Peony,114.01691,Mainland China,22.29652,"SHOP UNIT 153A, 1/F, DB PLAZA (BLOCK C), DISCOVERY BAY, LANTAU ISLAND, HONG KONG",17,"Guangdong, Seafood",RL,,2022-06-20,Discovery Bay,Seafood,$201-400,202201
Pepper Lunch,114.03764,Japanese,22.44527,"SHOP NO. A316A, LEVEL 3, YOHO MALL II, 8 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",94,Japanese,RL,,2022-03-30,Yuen Long,Food Court,$51-100,202201
Pepper Lunch,114.12635,Japanese,22.35746,"SHOP 275-276, LEVEL 2, METROPLAZA, 223 HING FONG ROAD, KWAI CHUNG, NEW TERRITORIES",91,Japanese,RL,,2022-05-20,Yuen Long,Food Court,$51-100,202201
Pepper Lunch,114.15761,Japanese,22.33361,"SHOP NO. 30, GROUND FLOOR, LAI KOK COMMERCIAL COMPLEX, LAI KOK ESTATE, 12 TONKIN STREET, SHAM SHUI PO, KOWLOON",63,Japanese,RL,,2022-05-31,Yuen Long,Food Court,$51-100,202201
Pepper Lunch,114.19193,Japanese,22.30631,"SHOP 117-118, 1/F, WHAMPOA GOURMET PLACE, SITE 8, WHAMPOA GARDEN, HUNG HOM, KOWLOON",52,Japanese,RL,,2022-01-04,Yuen Long,Food Court,$51-100,202201
Pepper Lunch,114.19687,Japanese,22.33353,"SHOP NO. LG6, LG/F, MIKIKI, 638 PRINCE EDWARD ROAD EAST, SAN PO KONG, KOWLOON",53,Japanese,RL,,2022-07-13,Yuen Long,Food Court,$51-100,202201
Pepper Lunch,114.2085,Japanese,22.31959,"UNIT 3, LEVEL 10, MEGABOX, 38 WANG CHIU ROAD, KOWLOON BAY, KOWLOON",51,Japanese,RL,,2022-11-25,Yuen Long,Food Court,$51-100,202201
Pepper Lunch,114.22462,Japanese,22.31267,"SHOP 202, 2/F, ONE PACIFIC CENTRE, 414 KWUN TONG ROAD, KWUN TONG, KOWLOON",51,Japanese,RL,,2022-09-15,Yuen Long,Food Court,$51-100,202201
Pepper Lunch,114.23161,Japanese,22.42542,"SHOP NOS. 2111-2111A, LEVEL 2, MA ON SHAN PLAZA, 608 SAI SHA ROAD, MA ON SHAN, SHA TIN, NEW TERRITORIES",97,Japanese,RL,,2022-06-23,Yuen Long,Food Court,$51-100,202201
Pepperonis,114.26983,Western,22.38308,"G/F, DD 221, LOT NO. 1785, PO TUNG ROAD, SAI KUNG, NEW TERRITORIES",98,,RL,,2022-04-26,Sai Kung,Pizza,$101-200,202201
Perfect Carriage House,114.05751,Western,22.47869,"G/F, DD 104, LOT 2562 BRP, 390 CASTLE PEAK ROAD, TAM MI, YUEN LONG, NEW TERRITORIES",94,"British, Western",RL,,2022-09-20,Tsim Sha Tsui,Western,Above $801,202201
Perfect Kitchen,114.15418,,22.34033,"SHOP A, G/F, CHOU CHONG COMMERCIAL BUILDING, 422-428 CASTLE PEAK ROAD, KOWLOON",63,,RL,,2022-09-11,,,,202201
Pete's Place,114.14299,Western,22.28535,"G/F., NO. 23A HIGH STREET, WESTERN, HONG KONG",18,International,RL,,2022-06-12,Western District,,$201-400,202201
Petra,113.94244,Western,22.31913,"PORTION A OF G/F, REGALA SKYCITY HOTEL, 8 AIRPORT EXPO BOULEVARD, HONG KONG INTERNATIONAL AIRPORT, CHEK LAP KOK, LANTAU ISLAND, HONG KONG",17,International,RL,#E#G#H,2022-04-05,Chek Lap Kok,Certified Halal Food,$201-400,202201
Phat Papa Restaurant,114.16459,Western,22.31752,"SHOP G26, G/F, OLYMPIAN CITY 3, 1 HOI WANG ROAD, TAI KOK TSUI, KOWLOON",62,"Western, All Day Breakfast",RL,,2022-10-06,Ma On Shan,All Day Breakfast,$51-100,202201
Phaya Thai,114.18848,Thai,22.30349,"SHOP B02, BASEMENT 1, SITE 5, WHAMPOA GARDEN, HUNG HOM, KOWLOON",52,Thai,RL,#G#H,2023-02-14,Hung Hom,,$101-200,202201
Phenomenon,114.17243,Western,22.2998,"L20, THE ONE , 100 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",61,Western,RL,#F,2022-05-22,Tsim Sha Tsui,Fine Dining,Above $801,202201
Pho 1 Vietnamese Restaurant,114.19808,Vietnamese,22.34425,"G/F., FUNG WONG SAN TSUEN, 12 WAN FUNG STREET, WONG TAI SIN, KOWLOON",53,Noodles/Rice Noodles,RL,,2022-06-30,To Kwa Wan,Noodles/Rice Noodles,Below $50,202201
Pho Le,114.17108,Vietnamese,22.45304,"SHOP NOS. 518-520, LEVEL 1,  ZONE C, TAI PO MEGA MALL,  3 ON PONG ROAD, TAI PO, NEW TERRITORIES",95,Noodles/Rice Noodles,RL,,2022-07-12,Kwun Tong,Noodles/Rice Noodles,$51-100,202201
Pho Le,114.18691,Vietnamese,22.33812,"SHOP NO. 1115, 1/F, ZONE A, LOK FU PLACE, 198 JUNCTION ROAD, KOWLOON",53,Noodles/Rice Noodles,RL,,2022-10-27,Kwun Tong,Noodles/Rice Noodles,$51-100,202201
Pho Le,114.26595,Vietnamese,22.31598,"SHOP NO. 223, LEVEL 2, EAST POINT CITY, 8 CHUNG WA ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,Noodles/Rice Noodles,RL,,2022-07-23,Kwun Tong,Noodles/Rice Noodles,$51-100,202201
Pho Nguyen Lan / Meet Point,114.20212,Western,22.3496,"SHOP NO. 208-210, 2/F, TSZ WAN SHAN SHOPPING CENTRE, TSZ LOK ESTATE, TSZ WAN SHAN, KOWLOON",53,Western,RL,,2022-10-13,Western District,Sandwich,$51-100,202201
Pho Nhat Vietnamese Cuisine,114.19246,Vietnamese,22.28836,"SHOP NOS. 14-15, G/F., AIA TOWER, 183 ELECTRIC ROAD, NORTH POINT, HONG KONG",11,Noodles/Rice Noodles,RL,,2022-08-06,Sheung Wan,Noodles/Rice Noodles,$51-100,202201
Pho Saigon,114.21184,Vietnamese,22.28781,"SHOP A3, G/F., AND THE OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, HOI WAN BUILDING, NO. 27 HOI WAN STREET, QUARRY BAY, HONG KONG",11,,RR,#A,2022-10-31,Quarry Bay,,$51-100,202201
Pica Pica,114.15067,Western,22.28723,"SHOP NOS. G & H, GROUND FLOOR, KAI TAK COMMERCIAL BUILDING, NO. 317-321 DES VOEUX ROAD CENTRAL, SHEUNG WAN, HONG KONG",18,,RL,,2022-05-20,Sheung Wan,,$201-400,202201
Piccolo Pizzeria & Bar,114.12681,Western,22.28357,"SHOP 1E, G/F., 1 DAVIS STREET, HONG KONG",18,,RL,,2022-06-12,Western District,Pizza,$101-200,202201
Pici,114.12637,Western,22.2818,"SHOP 5-9, G/F., HAN YU BUILDING, 45-55 CADOGAN STREET, KENNEDY TOWN, HONG KONG",18,,RL,,2022-10-16,Tsim Sha Tsui,,$201-400,202201
Pickabowl,114.14881,Japanese,22.33607,"SHOP 112, 1/F, D2 PLACE ONE, 9 CHEUNG YEE STREET, CHEUNG SHA WAN, KOWLOON",63,"Japanese, Western",RL,#G#H,2022-09-08,Lai Chi Kok,Western,$51-100,202201
Pickled Pelican Cafe De Paris,114.19772,,22.3979,"G/F(PTN), 1/F & 2/F, STANLEY & THE OSA AT SHOP FRONT, STANLEY BEACH VILLA, 90 STANLEY MAIN STREET, STANLEY, SOUTHERN, HONG KONG",15,,RL,#A#F,2023-01-21,,,,202201
Pier 88,114.02326,Mainland China,22.45033,"UNIT 301, 3/F, COMMERCIAL CENTRE, LONG PING ESTATE, YUEN LONG, NEW TERRITORIES",94,"Guangdong, Seafood",RL,,2022-04-03,Yuen Long,Seafood,$101-200,202201
Pierside Bar & Restaurant,114.16808,Western,22.30001,"LEVEL 6 (UPPER LOBBY & LOWER LOBBY - PORTION), BLOCK 1 (TOWER WING), THE ROYAL PACIFIC HOTEL & TOWERS, CHINA HONG KONG CITY, 33 CANTON ROAD, TSIM SHA TSUI, KOWLOON",61,International,RL,,2022-10-28,Tsim Sha Tsui,Certified Halal Food,$201-400,202201
Pine Tree Hill Seafood,114.17336,Thai,22.3029,"SHOP 4A & B, G/F & 1/F, QUALITY TOWER, 29 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",61,Thai,RL,#G#H,2022-06-04,Central,,$51-100,202201
Ping Kee Noodle Shop,114.14846,Hong Kong Style,22.24975,"SHOP D, G/F., EVER SECURE MANSION, NOS. 21-25 KA WO STREET, ABERDEEN, HONG KONG",15,Noodles/Rice Noodles,RR,,2022-01-17,Tai Po,Noodles/Rice Noodles,Below $50,202201
Ping Kee Restuarant,114.11668,Hong Kong Style,22.36927,"G/F, 102 CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES",92,Noodles/Rice Noodles,RL,,2022-06-26,Aberdeen,Noodles/Rice Noodles,Below $50,202201
Ping Pong,114.13968,Western,22.28636,"LG/F., NAM CHEONG HOUSE, NO. 129-135 SECOND STREET, SAI YING PUN, HONG KONG",18,,RR,,2022-09-18,Western District,Wine,$101-200,202201
Pisces Restaurant,114.12964,Western,22.50085,"SHOP 1037-1038, SHEUNG SHUI CENTRE, 3 CHI CHEONG ROAD, SHEUNG SHUI, NEW TERRITORIES",96,International,RL,,2022-05-24,Mong Kok,Pizza,$51-100,202201
Pizza Bar Restaurant,114.1708,Western,22.27841,"B/M, 53-55 LOCKHART RD., WAN CHAI, HONG KONG",12,International,RL,,2022-05-18,Tsim Sha Tsui,Wine,$201-400,202201
Pizza Bird,113.97592,Western,22.38707,"SHOP NOS. N-307, N-308, LEVEL 3, ZONE N, H.A.N.D.S., 2A TUEN MUN HEUNG SZE WUI ROAD, TUEN MUN, NEW TERRITORIES",93,,RL,,2022-06-28,Tung Chung,Pizza,$51-100,202201
Pizza Express,114.11126,Western,22.37113,"SHOP NOS. 217-220, LEVEL 2, TSUEN WAN PLAZA, 4-30 TAI PA STREET, TSUEN WAN, NEW TERRITORIES",92,,RL,,2022-07-19,Mong Kok,Pizza,$101-200,202201
Pizza Express,114.1509,Western,22.28533,"SHOP NO. G31 ON G/F. AND SHOP NO. F31A ON 1/F. OF LEE TUNG AVENUE, NO. 200 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",12,,RL,,2022-08-08,Mong Kok,Pizza,$101-200,202201
Pizza Express,114.16459,Western,22.31752,"SHOP 18 AND THE OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, G/F, OLYMPIAN CITY 3, 1 HOI WANG RD, TAI KOK TSUI, KOWLOON",62,,RL,#A,2022-04-14,Mong Kok,Pizza,$101-200,202201
Pizza Express,114.19041,Western,22.30323,"SHOP 40, G/F., SITE 9 OF WHAMPOA GARDEN, TAK FUNG STREET, KOWLOON CITY, KOWLOON",52,,RL,,2022-12-12,Mong Kok,Pizza,$101-200,202201
Pizza Express,114.202,Western,22.29315,"SHOP 218-219, 2/F., PHASE 2, HARBOUR NORTH, 123 JAVA ROAD, NORTH POINT, HONG KONG",11,,RL,,2022-12-27,Mong Kok,Pizza,$101-200,202201
Pizza Express,114.21408,Western,22.28722,"SHOP NO. G517, KO ON MANSION, 9 TAI YUE AVENUE, TAIKOO SHING, HONG KONG",11,,RL,,2023-01-01,Mong Kok,Pizza,$101-200,202201
Pizza Go Lucky,114.03368,Western,22.44199,"SHOP NO. 48, G/F, HO SHUN KING BUILDING, 3 FUNG YAU STREET SOUTH, YUEN LONG, NEW TERRITORIES",94,Western,RR,,2022-04-16,Yuen Long,Pizza,$51-100,202201
Pizza Hut,113.94276,Western,22.29263,"SHOP 24, G/F., TUNG CHUNG CRESCENT, LANTAU, HONG KONG",17,,RL,,2022-05-07,Mong Kok,Pizza,$101-200,202201
Pizza Hut,113.96367,Western,22.37413,"SHOP NOS. R256, R257 AND R258, LEVEL 2, BUTTERFLY PLAZA, BUTTERFLY ESTATE, TUEN MUN, NEW TERRITORIES",93,,RL,,2022-06-15,Mong Kok,Pizza,$101-200,202201
Pizza Hut,113.96864,Western,22.40811,"SHOP 3A & 5-6, G/F, BLOSSOM GARDEN, 11 LEUNG TAK STREET, TUEN MUN, NEW TERRITORIES",93,,RL,,2022-04-11,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.00049,Western,22.45208,"SHOP 163-176, 1/F, KINGSWOOD GINZA, PHASE 1, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",94,,RL,,2023-01-17,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.02326,Western,22.45033,"SHOP NO. L115, FIRST FLOOR, LONG PING SHOPPING CENTRE, LONG PING ESTATE, YUEN LONG, NEW TERRITORIES",94,,RL,,2022-06-27,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.0977,Western,22.35484,"SHOP NOS. 317-318 , 3/F, CHEUNG HANG SHOPPING CENTRE, 6 LIU TO ROAD, TSING YI, NEW TERRITORIES",91,,RL,,2022-10-10,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.10835,Western,22.35231,"SHOP NO. G1, G/F, COMMERCIAL CENTRE, PHASE 2, GREENFIELD GARDEN, TSING YI, NEW TERRITORIES",91,,RL,,2022-10-10,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.12635,Western,22.35746,"SHOP NOS. 267-269, LEVEL 2, METROPLAZA, 223 HING FONG ROAD, KWAI FONG, KWAI CHUNG, NEW TERRITORIES",91,,RL,,2022-02-07,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.1371,Western,22.36574,"SHOP LG2, WO YI PLAZA, 26 WO YI HOP ROAD, SHEK LEI, KWAI CHUNG, NEW TERRITORIES",91,,RL,,2022-02-16,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.14073,Western,22.48561,"SHOP NO A71 A73 & 131, G/F FLORA PLAZA, 88 PAK WO ROAD, FANLING, NEW TERRITORIES",96,,RL,,2022-03-09,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.14877,Western,22.24466,"SHOP 25-30, G/F, LEI YEE HOUSE, APLEICHAU ESTATE, APLEICHAU, SOUTHERN, HONG KONG",15,,RL,,2022-06-09,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.15155,Western,22.28509,"G/F., KIN ON COMMERCIAL BUILDING, 49-51 JERVOIS STREET, SHEUNG WAN, HONG KONG",18,,RL,,2022-04-16,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.15362,Western,22.24951,"SHOP NO. 210, 2/F, PORT CENTRE, AIL 97, ABERDEEN, HONG KONG",15,,RL,,2022-06-30,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.15977,Western,22.33109,"SHOP 311, 3/F., DRAGON CENTRE, 37K YEN CHOW ST., SHAM SHUI PO, KOWLOON",63,,RL,,2022-05-17,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.16007,Western,22.32439,"SHOP NOS. G02A & G02B, G/F, METRO HARBOUR PLAZA, 8 FUK LEE STREET, TAI KOK TSUI, KOWLOON",62,,RL,,2022-03-22,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.16988,Western,22.32075,"2/F, 168 SAI YEUNG CHOI STREET SOUTH, MONG KOK, KOWLOON",62,,RL,,2022-12-03,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.17273,Western,22.29809,"1/F, MASS RESOURCES DEVELOPMENT BUILDING, 12-16 HUMPHREYS AVENUE, TSIM SHA TSUI, KOWLOON",61,,RL,,2022-09-11,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.17331,Western,22.27622,"1/F., YANVILLE, 8 TAI YUEN STREET, WANCHAI, HONG KONG",12,,RL,,2022-05-23,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.18184,Western,22.31622,"SHOP NO. 202A, SECOND FLOOR, HOMANTIN PLAZA, 80 FAT KWONG STREET, HO MAN TIN, KOWLOON",52,,RL,,2022-06-14,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.18842,Western,22.31672,"SHOP NO G10A, G/F, SITE 2, WHAMPOA GARDEN, HUNG HOM, KOWLOON CITY, KOWLOON",52,,RL,,2022-06-30,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.1889,Western,22.33918,"SHOP 2201-2204, 2/F, LOK FU PLAZA, WANG TAU HOM, KOWLOON",53,,RL,,2022-05-15,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.18904,Western,22.3302,"SHOP LG26, LG/F, KOWLOON CITY PLAZA, NO. 128 CARPENTER ROAD, KOWLOON",52,,RL,,2022-09-26,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.19248,Western,22.34493,"SHOP NO. S113, FIRST FLOOR, CHUK YUEN PLAZA, 15 CHUK YUEN ROAD, WONG TAI SIN, KOWLOON",53,,RL,,2022-02-07,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.19281,Western,22.34196,"SHOP NOS. G06E, G06F AND G06G, GROUND FLOOR, TEMPLE MALL NORTH, 136 LUNG CHEUNG ROAD, WONG TAI SIN, KOWLOON",53,,RL,,2022-08-18,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.19671,Western,22.29142,"FIRST FLOOR, NORTH POINT ASIA-PAC COMMERCIAL CENTRE, NO. 10 NORTH POINT ROAD, NORTH POINT, HONG KONG",11,,RL,,2022-06-19,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.19767,Western,22.33542,"SHOP NO. 108, 1/F, PORT 33, NO. 33 TSEUK LUK STREET, SAN PO KONG, KOWLOON",53,,RL,,2022-04-07,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.21641,Western,22.3241,"OUTSIDE SEATING ACCOMMODATION CUM SHOP NOS. F173-175 & 176-187, 1/F, PHASE II, AMOY PLAZA, 77 NGAU TAU KOK ROAD, KOWLOON",51,,RL,#A,2022-05-17,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.22022,Western,22.28275,"PORTION OF SHOP NO. 7 ON G/F, M/F & 1/F, KAM PO BUILDING, 42-50 PARKES STREET, JORDAN, KOWLOON",61,,RL,,2022-03-02,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.23245,Western,22.42461,"SHOP NO. 3021-3022, LEVEL 3, MOSTOWN, NO. 18 ON LUK STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",97,,RL,,2022-10-10,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.23485,Western,22.30864,"SHOP 230, 2/F, KAI TIN SHOPPING CENTRE, LAM TIN, KOWLOON",51,,RL,,2022-06-13,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.23617,Western,22.3176,"SHOP NO. 117, 1/F, PO TAT SHOPPING CENTRE, PO TAT ESTATE, KWUN TONG, KOWLOON",51,,RL,,2022-03-16,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.25765,Western,22.32427,"SHOP NOS. 2071-2072, LEVEL 2, AND PORTION OF CORRIDOR SPACE AT SHOP FRONT, METRO CITY, PHASE II, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,,RL,,2022-11-28,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.25935,Western,22.30448,"SHOP G06,  G/F, POPWALK 3, NO. 19 CHI SHIN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,,RL,,2022-02-08,Mong Kok,Pizza,$101-200,202201
Pizza Hut,114.27092,Western,22.2949,"SHOP UNIT 203A, LEVEL 2, THE LOHAS, NO. 1 LOHAS PARK ROAD, TSEUNG KWAN O, NEW TERRITORIES",98,,RL,,2022-02-16,Mong Kok,Pizza,$101-200,202201
Pizza Hut Hong Kong Management Limited,114.02824,Western,22.44472,"SHOP 201, 2/F, YUEN LONG LANDMARK, YLTL 342, 123 YUEN LONG MAIN ROAD, YUEN LONG, NEW TERRITORIES",94,,RL,,2022-06-30,Tsim Sha Tsui,Pizza,$101-200,202201
Pizza Maru,114.11431,Korean,22.37,"SHOP NOS. UG28 & UG30, UG/F., CITYWALK, NO.1 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",92,,RL,,2022-05-27,Causeway Bay,Italian,$101-200,202201
Pizza Maru,114.16849,Korean,22.31883,"SHOP NO. 03, LEVEL 4A, LANGHAM PLACE, 8 ARGYLE STREET, MONG KOK, KOWLOON",62,,RL,,2022-04-17,Causeway Bay,Italian,$101-200,202201
Pizza Max Bistro,114.16935,Other,22.30365,"G/F, 22 SHANGHAI STREET, TSIM SHA TSUI, KOWLOON",61,,RL,,2022-12-20,Jordan,Italian,$51-100,202201
Pizza Monster,114.18706,Western,22.30967,"SHOP D, G/F, BLOCK 2, HUNG HOM GARDENS, 3 TSING CHAU STREET, HUNG HOM, KOWLOON",52,Western,RL,,2022-05-23,San Po Kong,Pizza,$51-100,202201
Pizza Monster,114.18732,Western,22.31902,"SHOP NO. 2, G/F, DELIGHT COURT, 418 MA TAU WAI ROAD, KOWLOON",52,Western,RL,,2022-02-24,San Po Kong,Pizza,$51-100,202201
