Name,Longitude,Main_Cuisine,Latitude,Address,District_Code,Cuisine,Type_Code,Info_Code,Exp_Date,Location_Tag,Sub_Cuisine,Price_Range,YYYYMM
友聯發燒臘小廚茶餐廳,114.18636,,22.30718,"G/F, 42 WUHU STREET, HUNG HOM, KOWLOON",52,,RL,,2016-07-25,,,,201601
友聯發燒臘飯店,114.18589,Hong Kong Style,22.30627,"SHOP A, G/F, LUX THEATRE BUILDING, 2K BULKELEY STREET, HUNG HOM, KOWLOON",52,Chinese BBQ,RL,,2016-11-10,Hung Hom,Chinese BBQ,Below $50,201601
友聯發粥粉麵小廚,114.16239,,22.32533,"SHOP NO. 12, G/F, SHINING HEIGHTS, 83 SYCAMORE STREET, TAI KOK TSUI, KOWLOON",62,,RL,,2016-03-27,,,,201601
友記,114.1568,Mainland China,22.33862,"G/F, 329B SHUN NING ROAD, SHAM SHUI PO, KOWLOON",63,Guangdong,RL,,2016-10-07,Wong Tai Sin,Hong Kong Style,Below $50,201601
友記,114.19824,Mainland China,22.34434,"13A1-A, G/F, FUNG CHEUNG HSE., WAN FUNG STREET, TSZ WAN SHAN, WONG TAI SIN, KOWLOON",53,Guangdong,RR,,2016-03-05,Wong Tai Sin,Hong Kong Style,Below $50,201601
友記冰室,114.02929,Mainland China,22.20903,"G/F., 185 SAN HING BACK STREET, CHEUNG CHAU, NEW TERRITORIES",17,Guangdong,RR,,2016-06-30,Wong Tai Sin,Hong Kong Style,Below $50,201601
友記小食,114.02688,Hong Kong Style,22.20501,"G/F. (FRONT PORTION), 14 CHUNG HOK ROAD, CHEUNG CHAU, NEW TERRITORIES",17,,RR,,2016-05-03,Wong Tai Sin,Food Stall Noodles,Below $50,201601
友記小食,114.19785,Hong Kong Style,22.34417,"SHOP 6, G/F., FUNG WONG CHUEN BUILDING, 1, 3, 5, 5A, 7A, 9, 9A, 11 NGAN FUNG STREET, WONG TAI SIN, KOWLOON",53,,RR,,2016-06-09,Wong Tai Sin,Food Stall Noodles,Below $50,201601
友記燒腊飯店,114.18819,Mainland China,22.31627,"SHOP NO.1B, G/F, 24 BAILEY STREET, HUNG HOM, KOWLOON CITY, KOWLOON",52,"Guangdong, Chinese BBQ",RL,,2016-06-30,Hung Hom,Chinese BBQ,Below $50,201601
友記美食,114.169,Mainland China,22.30677,"SHOP A, G/F, 21 RECLAMATION STREET, YAU MA TEI, KOWLOON",61,Guangdong,RL,,2016-05-22,Wong Tai Sin,Hong Kong Style,Below $50,201601
友麵館,114.17356,,22.27787,"G/F., 157 HENNESSY ROAD, WAN CHAI, HONG KONG",12,,RR,,2016-06-03,,,,201601
叙苑粉麵茶餐廳,114.20804,Hong Kong Style,22.34177,"SHOP B1-B6, G/F, COMMERCIAL/CAR PARK, GRAND VIEW GARDEN, 185 HAMMER HILL ROAD, HAMMER HILL, WONG TAI SIN, KOWLOON",53,Noodles/Rice Noodles,RL,,2016-08-18,Tsz Wan Shan,Noodles/Rice Noodles,Below $50,201601
口甜舌滑,114.18844,Hong Kong Style,22.31775,"G/F, 7A NGA TSIN WAI RD., KOWLOON CITY, KOWLOON",52,,RR,,2016-07-02,Tuen Mun,Dessert,Below $50,201601
古川日本料理,114.15356,Japanese,22.34003,"SHOP C, G/F, GREEN COURT, 498 UN CHAU STREET, SHAM SHUI PO, KOWLOON",63,Japanese,RL,#G#H,2016-09-15,Kwun Tong,Sushi/Sashimi,$201-400,201601
古老大王,114.22497,Hong Kong Style,22.31524,"G/F, WAH ON BUILDING, 53 MUT WAH STREET, KWUN TONG, KOWLOON",51,Noodles/Rice Noodles,RL,,2016-01-02,Kwun Tong,Noodles/Rice Noodles,Below $50,201601
可可店,114.12708,Hong Kong Style,22.28217,"SHOP E & F, G/F., LUEN WAI APARTMENTS, 136-142 BELCHER'S STREET, KENNEDY TOWN, HONG KONG",18,Tea Restaurant,RL,,2016-03-01,Western District,Tea Restaurant,Below $50,201601
台味冰點,114.00049,Taiwan,22.45208,"SHOP C23-C24, 1/F, PHASE I, KINGSWOOD RICHLY PLAZA, JOYLANE ARCADE, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",94,,RL,,2016-03-07,Tin Shui Wai,,Below $50,201601
台山水佬榮火煱專家,114.16941,,22.30561,"3/F, 37C-37D JORDAN ROAD, JORDAN, KOWLOON",61,,RL,#G,2016-04-01,,,,201601
台灣客棧,114.13789,Taiwan,22.3706,"FLAT 6A, G/F, KWAI FU BUILDING, 224-234A WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",91,,RR,,2016-02-05,Kwai Chung,,Below $50,201601
台灣美食,114.16905,Taiwan,22.3168,"G/F, NO. 185 PORTLAND STREET, MONG KOK, KOWLOON",62,,RL,,2016-04-18,Mong Kok,,$51-100,201601
台灣美食,114.16971,Taiwan,22.32151,"G/F, 196 SAI YEUNG CHOI STREET SOUTH, MONG KOK, KOWLOON",62,,RR,,2016-11-15,Mong Kok,,$51-100,201601
台灣美食,114.16983,Taiwan,22.32492,"G/F, FA YUEN MANSION, 215A FA YUEN STREET, MONG KOK, KOWLOON",62,,RR,,2016-12-02,Mong Kok,,$51-100,201601
台灣麵,114.03372,Taiwan,22.44309,"SHOP NOS. 4-5, G/F, KAM LUNG MANSION, 22 FUNG KAM STREET, YUEN LONG, NEW TERRITORIES",94,Noodles/Rice Noodles,RL,,2016-06-17,Sha Tin,Noodles/Rice Noodles,$51-100,201601
台灣麵,114.11788,Taiwan,22.37234,"SHOP A1, G/F, VICTORY COURT, 185-187 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",92,Noodles/Rice Noodles,RL,,2016-09-07,Sha Tin,Noodles/Rice Noodles,$51-100,201601
台灣麵,114.17105,Taiwan,22.30575,"G/F, 3 NANKING STREET, JORDAN, KOWLOON",61,Noodles/Rice Noodles,RL,,2016-02-28,Sha Tin,Noodles/Rice Noodles,$51-100,201601
台灣麵,114.20377,Taiwan,22.32388,"SHOP 3 & 5, G/F, KOWLOON BAY INTERNATIONAL TRADE & EXHIBITION CENTRE, NO. 1 TRADEMART DRIVE, KOWLOON BAY, KOWLOON",51,Noodles/Rice Noodles,RL,,2016-06-22,Sha Tin,Noodles/Rice Noodles,$51-100,201601
台灣麵,114.20399,Taiwan,22.38692,"SHOP G67-G70, G/F, FORTUNE CITY ONE, 1 NGAN SHING STREET, SHA TIN, NEW TERRITORIES",97,Noodles/Rice Noodles,RL,,2016-05-23,Sha Tin,Noodles/Rice Noodles,$51-100,201601
台茶店,114.14219,Taiwan,22.49814,"SHOP 5A, G/F, WO FUNG COURT, 8 WO FUNG STREET, LUEN WO HUI, FANLING, NEW TERRITORIES",96,,RR,,2016-12-28,Fanling,Taiwanese Drink,Below $50,201601
叻哥亞洲餐廳,114.10258,Western,22.37314,"SHOP 6A & 6B, G/F, BELVEDERE SQUARE, BELVEDERE GARDEN, PHASE 1, 530-590 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",92,International,RL,,2016-02-23,Jordan,Buffet,$401-800,201601
叻哥餐廳,114.20399,Western,22.38692,"SHOP NOS. G88-G89, GROUND FLOOR, CITY ONE PLAZA, CITY ONE SHA TIN, 1 NGAN SHING STREET, SHA TIN, NEW TERRITORIES",97,Western,RL,,2016-08-31,Tsim Sha Tsui,Wine,$401-800,201601
合利,113.98384,Hong Kong Style,22.41892,"38 LAM TEI MAIN STREET, TUEN MUN, NEW TERRITORIES",93,,RL,,2016-06-30,Aberdeen,Congee,Below $50,201601
合利,114.15514,Hong Kong Style,22.24865,"G/F, 19 TUNG  SING ROAD, ABERDEEN, SOUTHERN, HONG KONG",15,,RL,,2016-06-30,Aberdeen,Congee,Below $50,201601
合利,114.16945,Hong Kong Style,22.30454,"SHOP A & B, G/F, EALING COURT, 259A TEMPLE STREET, KOWLOON",61,,RL,,2016-06-30,Aberdeen,Congee,Below $50,201601
合利,114.19794,Hong Kong Style,22.34373,"G/F, FUNG WONG SAN TSUEN, 14 WAN FUNG ST, TSZ WAN SHAN, KOWLOON",53,,RL,,2016-06-30,Aberdeen,Congee,Below $50,201601
合利粉麵,114.19493,Hong Kong Style,22.33631,"G/F, 19A-B YIN HING STREET, SAN PO KONG, WONG TAI SIN, KOWLOON",53,,RL,,2016-06-30,Aberdeen,Congee,Below $50,201601
合利粥品店,114.15533,Hong Kong Style,22.28113,"SHOP C & E, G/F AND SHOP A & B, 1/F., NO. 152-156 ABERDEEN MAIN ROAD, ABERDEEN, HONG KONG",15,,RL,,2016-02-23,Aberdeen,Congee,Below $50,201601
合利芳坊小菜館,114.1115,Mainland China,22.37296,"G/F, 17 TSO KUNG SQUARE, TSUEN WAN, NEW TERRITORIES",92,Guangdong,RL,,2016-03-23,Tsuen Wan,Hot Pot,$51-100,201601
合利車仔麵,114.11169,,22.37284,"G/F, NO. 7 TSO KUNG SQUARE, TSUEN WAN, NEW TERRITORIES",92,,RL,,2016-03-20,,,,201601
合勝茶餐廳,114.175,Hong Kong Style,22.27874,"G/F, 241 JAFFE ROAD, WAN CHAI, HONG KONG",12,Tea Restaurant,RL,,2017-02-02,Yuen Long,Tea Restaurant,$51-100,201601
合得利餐廳,114.17405,Hong Kong Style,22.37551,"G/F, NO 102, SHEUNG KENG HAU VILLAGE, TAI WAI, SHA TIN, NEW TERRITORIES",97,Tea Restaurant,RL,,2016-08-23,Western District,Tea Restaurant,$51-100,201601
合成,114.15605,Mainland China,22.33806,"G/F, 368 UN CHAU STREET, SHAM SHUI PO, KOWLOON",63,,RR,,2016-06-30,Kowloon City,Dessert,Below $50,201601
合成,114.18844,Mainland China,22.31775,"G/F, 5 LUNG KONG ROAD, KOWLOON CITY, KOWLOON",52,,RL,,2016-06-30,Kowloon City,Dessert,Below $50,201601
合成糖水,114.18844,Mainland China,22.31775,"G/F &C/L, 9 LUNG KONG ROAD, KOWLOON CITY, KOWLOON",52,,RL,,2016-06-30,Kowloon City,Dessert,Below $50,201601
合成茶餐廳,114.12761,Hong Kong Style,22.50599,"G/F, 14 SAN SHING AVENUE, SHEUNG SHUI, NEW TERRITORIES",96,Tea Restaurant,RL,,2016-06-30,Yau Ma Tei,Tea Restaurant,Below $50,201601
合成餐廳,114.16817,Mainland China,22.3136,"SHOP E, G/F, 27 PITT STREET, YAU MA TEI, KOWLOON",61,,RR,,2016-03-30,Kowloon City,Dessert,Below $50,201601
合發粥麪店,114.19168,Hong Kong Style,22.32276,"G/F, 212 NAM CHEONG STREET, SHAM SHUI PO, KOWLOON",63,Noodles/Rice Noodles,RL,,2016-05-22,Tsim Sha Tsui,Noodles/Rice Noodles,Below $50,201601
合發茶餐廳,114.02958,Hong Kong Style,22.44206,"SHOP F , G/F, KIN YICK BUILDING, 86-90 HOP YICK ROAD, YUEN LONG, NEW TERRITORIES",94,Tea Restaurant,RL,,2016-12-09,Mong Kok,Tea Restaurant,$51-100,201601
合發茶餐廳,114.16751,Hong Kong Style,22.31676,"G/F, 981 CANTON RD., MONG KOK, KOWLOON",62,Tea Restaurant,RR,,2016-06-30,Mong Kok,Tea Restaurant,$51-100,201601
合益,114.16691,Hong Kong Style,22.3269,"G/F, 34 POPLAR ST, SHAM SHUI PO, KOWLOON",63,,RL,,2016-06-30,Sham Shui Po,Chinese Buns,Below $50,201601
合禾茶餐廳,114.23013,Western,22.2791,"G/F., NO. 107 SHAU KEI WAN MAIN STREET EAST, SHAU KEI WAN, HONG KONG",11,Western,RL,,2016-07-01,Central,Wine,$201-400,201601
合興,114.15994,Hong Kong Style,22.32922,"G/F, 364 LAI CHI KOK RD, SHAM SHUI PO, KOWLOON",63,,RR,,2016-11-10,Kowloon Bay,Hot Pot,$51-100,201601
合興咖啡粉麵,114.26766,Hong Kong Style,22.31879,"SHOP 15, G/F, FU NING GARDEN, 25 PO NING ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,Noodles/Rice Noodles,RR,,2016-12-12,Tseung Kwan O,Noodles/Rice Noodles,Below $50,201601
合興旺,114.16289,Hong Kong Style,22.33313,"SHOP C, G/F, 23 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",63,Tea Restaurant,RL,,2016-07-07,Sham Shui Po,Tea Restaurant,Below $50,201601
合興潮州魚蛋粉,114.17415,Mainland China,22.27728,"G/F, 119, THOMSON ROAD, WAN CHAI, HONG KONG",12,Noodles/Rice Noodles,RL,,2016-06-30,San Po Kong,Noodles/Rice Noodles,Below $50,201601
合興火煱飯店,114.17071,Hong Kong Style,22.30701,"G/F, 60 WOOSUNG STREET, JORDAN, KOWLOON",61,,RL,,2016-06-30,Jordan,Hot Pot,$201-400,201601
合興粉麵家,114.22467,Hong Kong Style,22.31566,"G/F, NO. 91, NAM WAH MANSION, SHUNG YAN STREET, KWUN TONG, KOWLOON",51,Noodles/Rice Noodles,RL,,2016-04-01,Tsim Sha Tsui,Noodles/Rice Noodles,Below $50,201601
合興香港仔魚蛋王,114.12276,Hong Kong Style,22.36873,"G/F, 53 TEXACO ROAD, TSUEN WAN, NEW TERRITORIES",91,Noodles/Rice Noodles,RL,,2016-05-19,Kwun Tong,Noodles/Rice Noodles,Below $50,201601
合記,114.16392,Hong Kong Style,22.33367,"13, G/F, BLOCK 9, UPPER PAK TIN EST, SHEK KIP MEI, SHAM SHUI PO, KOWLOON",63,Noodles/Rice Noodles,RR,,2016-06-30,Tsuen Wan,Noodles/Rice Noodles,Below $50,201601
合誠海鮮飯店,113.97835,,22.24386,"4B LO UK VILLAGE, PUI O, LANTAU ISLAND, NEW TERRITORIES",17,,RL,,2016-06-30,,,,201601
合豐車仔麵,114.17102,Mainland China,22.32076,"G/F, NO. 130A FA YUEN STREET, KOWLOON",62,Guangdong,RL,,2016-04-11,To Kwa Wan,Hong Kong Style,Below $50,201601
合隆粉麵家,114.18612,Hong Kong Style,22.2691,"SHOP 6, G/F, 39E SING WOO ROAD, HAPPY VALLEY, WAN CHAI, HONG KONG",12,Noodles/Rice Noodles,RR,,2016-11-04,To Kwa Wan,Noodles/Rice Noodles,Below $50,201601
吉吉屋,114.16605,Japanese,22.32726,"G/F, 26 APLIU STREET, KOWLOON",63,Japanese,RR,,2016-03-27,Prince Edward,Skewer,$51-100,201601
吉壽日本料理,114.16926,Japanese,22.31853,"5/F, 655 NATHAN ROAD, KOWLOON",62,Japanese,RL,#G#H,2016-08-01,Mong Kok,All-you-can-eat,$201-400,201601
吉祥,113.99306,Mainland China,22.44629,"NO. 3, HA TSUEN SHI, HTHL38, YUEN LONG, NEW TERRITORIES",94,"Guangdong, Stir-Fry",RL,,2016-06-30,Yuen Long,Stir-Fry,Below $50,201601
吉祥吧,114.12767,Western,22.50574,"G/F, 17 SAN KIN STREET, SHEUNG SHUI, NEW TERRITORIES",96,Western,RR,,2016-11-14,Fo Tan,Private Kitchen,$401-800,201601
吉野家,114.15762,Japanese,22.28299,"G/F, GRAND BUILDING, 15-18 CONNAUGHT ROAD CENTRAL, HONG KONG",18,Japanese,RL,#G,2017-01-12,Mong Kok,Fast Food,Below $50,201601
吉野家,114.18789,Japanese,22.32191,"SHOP NOS. 2A, 2B, 2C & 3, 1/F., SHOPPING ARCADE, HORAE PLAZA, 209 MA TAU WAI ROAD, TO KWA WAN, KOWLOON",52,Japanese,RL,,2016-10-06,Mong Kok,Fast Food,Below $50,201601
同和粥店,114.15552,,22.24804,"G/F., 4 WU PAK STREET, ABERDEEN, HONG KONG",15,,RL,,2016-12-04,,,,201601
同心,114.18849,Hong Kong Style,22.31786,"G/F, 11-13 TAK KU LING ROAD, KOWLOON CITY, KOWLOON",52,Tea Restaurant,RL,,2016-07-03,Wan Chai,Tea Restaurant,Below $50,201601
同心泰國菜館,114.18844,South-east Asia,22.31775,"G/F, 5 TAK KU LING ROAD, KOWLOON CITY, KOWLOON",52,Thai,RL,,2016-05-19,Kowloon City,,$101-200,201601
同心粉麵店,114.16182,Hong Kong Style,22.32912,"(PORTION) G/F, 240A KI LUNG STREET, SHAM SHUI PO, KOWLOON",63,Tea Restaurant,RR,,2016-09-01,Wan Chai,Tea Restaurant,Below $50,201601
同心美食坊,114.18698,,22.27749,"G/F., 23A HAVEN STREET, CAUSEWAY BAY, HONG KONG",12,,RL,,2016-06-27,,,,201601
同心茶餐廳,114.13532,Hong Kong Style,22.36753,"SHOP NO. 9E, G/F, KWAI FUNG MANSION, PING LAI PATH, KWAI CHUNG, NEW TERRITORIES",91,Noodles/Rice Noodles,RL,,2016-09-29,Kwai Chung,Noodles/Rice Noodles,Below $50,201601
同發坊,114.16914,Hong Kong Style,22.44842,"G/F, 14 TUNG FAT SQUARE, TAI PO, NEW TERRITORIES",95,,RR,,2016-10-05,Tai Po,Cyber Cafe,$51-100,201601
同興,114.13923,Hong Kong Style,22.36944,"SHOP NO. 37-38, 1/F., SHUI KING BUILDING, WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",91,,RL,,2016-06-30,Western District,Sichuan,Below $50,201601
同興發粥店,114.21006,,22.28862,"G/F., 953 KING'S ROAD, QUARRY BAY, HONG KONG",11,,RL,,2016-11-26,,,,201601
同興粉麵,114.13923,Hong Kong Style,22.36944,"39, 1/F, SHUI KING BUILDING, WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",91,,RR,,2016-06-30,Kwai Chung,Food Stall Noodles,Below $50,201601
同記,114.17048,Hong Kong Style,22.31069,"SHOP B, G/F, WING SING BUILDING, 36-40 TEMPLE STREET, YAU MA TEI, KOWLOON",61,Tea Restaurant,RR,,2016-05-21,Sheung Shui,Tea Restaurant,Below $50,201601
名人坊,114.17235,Mainland China,22.30252,"2/F, HERMES COMMERCIAL CENTRE, 4 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",61,"Guangdong, Stir-Fry",RR,#B,2016-10-04,Causeway Bay,Stir-Fry,$401-800,201601
名人燒味,114.16911,Mainland China,22.30576,"SHOP NO. 11 & 13, G/F, BLOCK A, UNITED MANSION, NOS. 95-103 SHANGHAI STREET, KOWLOON",61,"Guangdong, BBQ",RL,,2016-01-07,San Po Kong,BBQ,$51-100,201601
名人食府,114.23002,Mainland China,22.4727,"G/F, AND OUTSIDE SEATING ACCOMMODATION AT SHOPFRONT, 59A LUNG MEI VILLAGE, TING KOK ROAD, TAI PO, NEW TERRITORIES",95,"Guangdong, Seafood",RL,#A,2016-05-19,Wan Chai,Seafood,$201-400,201601
名匯,114.02791,Mainland China,22.4418,"SHOP NOS. 4, 5 (MAJOR PORTION), 13, 19, 25, 31 & 41, 43, 48, 53, 55, 56 & 42, 44, 49, 54, G/F, HO SHUN TAI BUILDING, 10 SAI CHING STREET, YUEN LONG, NEW TERRITORIES",94,Guangdong,RL,,2016-09-29,Tsim Sha Tsui,Shunde,$201-400,201601
名古屋麵包西餅餐廳,114.10597,Hong Kong Style,22.35121,"G/F., NO. 124, CHUNG MEI TSUEN, SHEUNG KO TAN STREET, TSING YI, NEW TERRITORIES",91,Bakery,RL,,2016-07-13,Shek Kip Mei,Bakery,Below $50,201601
名坊中西美食,114.10596,,22.35107,"G/F, NO. 130, CHUNG MEI TSUEN, SHEUNG KO TAN STREET, TSING YI, NEW TERRITORIES",91,,RL,,2016-05-30,,,,201601
名城海鮮火煱,114.18745,,22.33043,"G/F  & C/L, 93 FUK LO TSUN ROAD, KOWLOON CITY, KOWLOON",52,,RL,,2016-04-21,,,,201601
名寶石餐廳,114.17399,Hong Kong Style,22.30558,"148 (G/F), 146-148 (M/F), PRINCE EDWARD RD, KOWLOON",62,Tea Restaurant,RL,#F#G#H,2016-06-30,Prince Edward,Tea Restaurant,$101-200,201601
名小㕑,114.13304,,22.36867,"SHOP 28, G/F, CHEONG WAI MANSION, 39A KWONG FAI CIRCUIT, KWAI CHUNG, NEW TERRITORIES",91,,RL,,2016-02-09,,,,201601
名川麵棧,114.02819,,22.44522,"SHOP D, G/F, KAM PO BUILDING, 2 TUNG LOK STREET, YUEN LONG, NEW TERRITORIES",94,,RL,,2016-05-12,,,,201601
名廚,114.1856,Mainland China,22.30537,"SHOP 13, G/F, HUNG HOM BAY CENTRE, 92-112 BAKER ST, HUNGHOM, KOWLOON CITY, KOWLOON",52,Guangdong,RL,,2016-11-10,Causeway Bay,Shunde,$201-400,201601
名廚,114.18842,Mainland China,22.31672,"SHOP NO. 3, LG/F, HUNG FAI HOUSE, HUNG HOM ESTATE, KOWLOON CITY, KOWLOON",52,Guangdong,RL,,2016-09-27,Causeway Bay,Shunde,$201-400,201601
名廚,114.22197,Mainland China,22.28277,"SHOP A47, G/F, TAI ON BLDG, 57-87 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",11,Guangdong,RL,,2016-06-30,Causeway Bay,Shunde,$201-400,201601
名廚小館,114.18859,,22.31807,"G/F, 23 KAI TAK ROAD, KOWLOON CITY, KOWLOON",52,,RL,,2016-09-20,,,,201601
名廚燴,114.11657,Hong Kong Style,22.36687,"SHOP 1 & 2, G/F, CHELSEA COURT TOWER SOUTH, CHELSEA COURT, 90-114 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",92,,RL,,2016-11-23,Tsuen Wan,Singaporean,Below $50,201601
名朝,114.17149,Mainland China,22.30345,"6/F, CHUANG’S LONDON PLAZA, 219 NATHAN ROAD, KOWLOON",61,Noodles/Rice Noodles,RL,,2016-02-03,Tung Chung,Noodles/Rice Noodles,Below $50,201601
名膳小廚,114.18679,South-east Asia,22.31807,"SHOP B, G/F, MAXIM MANSION, 46 MAIDSTONE ROAD, KOWLOON",52,"Thai, Seafood",RL,,2016-07-15,Causeway Bay,Seafood,$101-200,201601
名苑洒家,114.17317,Mainland China,22.30312,"G/F, RITZ PLAZA, 122 AUSTIN ROAD, TSIM SHA TSUI, KOWLOON",61,Guangdong,RL,,2016-08-28,Tuen Mun,Hong Kong Style,$101-200,201601
名門,114.188,Mainland China,22.30917,"SHOP 29K, G/F, LOONG KING MANSION, 23-35H MA TAU WAI ROAD, HUNG HOM, KOWLOON",52,Guangdong,RL,,2016-08-17,Lai Chi Kok,Dim Sum Restaurant,$101-200,201601
名門冰室,114.18866,,22.31817,"NO. 29H, G/F, LOONG KING MANSION, 23-35 MA TAU WAI ROAD, TOKWAWAN, KOWLOON CITY, KOWLOON",52,,RR,,2016-01-17,,,,201601
名門海鮮火鍋,113.97836,Mainland China,22.38067,"SHOP NO. 1-4, G/F, FREE STANDING BLOCK 1, SAM SHING ESTATE, TUEN MUN, NEW TERRITORIES",93,"Guangdong, Seafood",RL,,2016-02-20,Tuen Mun,Seafood,$101-200,201601
名門讌客,114.03318,Mainland China,22.44257,"SHOP A, G/F, FORTUNE CENTRE, 19 FUNG KAM STREET, YUEN LONG, NEW TERRITORIES",94,Guangdong,RL,,2016-06-01,Tin Shui Wai,Dim Sum Restaurant,$101-200,201601
名門讌客,114.16802,Mainland China,22.45261,"1/F, SHOP NOS 2-11, 14-33, 49(PORTION) &52, FORTUNE PLAZA, ON CHEE ROAD, TAI PO, NEW TERRITORIES",95,Guangdong,RL,,2016-06-30,Tin Shui Wai,Dim Sum Restaurant,$101-200,201601
名門讌客,114.22247,Mainland China,22.31449,"SHOP B, 1/F, YUE MAN CENTRE, 300-302 NGAU TAU KOK ROAD, KWUN TONG, KOWLOON",51,Guangdong,RL,,2016-06-30,Tin Shui Wai,Dim Sum Restaurant,$101-200,201601
名館,114.1838,Western,22.27977,"SHOP NO. 1401, 14/F., HYSAN PLACE, 500 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG",12,International,RL,,2016-06-09,Peng Chau,Udon,Below $50,201601
名點屋,113.97719,Mainland China,22.39297,"SHOP G001, G/F, PHASE 1, TUEN MUN TOWN PLAZA, 1 TUEN SHUN STREET, TUEN MUN, NEW TERRITORIES",93,"Guangdong, Dim Sum",RL,,2016-10-08,Tuen Mun,Dim Sum,$51-100,201601
君好海鮮火鍋酒家,114.15542,,22.33158,"1ST & 2ND LEVEL, LAI MEI HOUSE, LAI KOK EST, SHAM SHUI PO, KOWLOON",63,,RL,,2016-06-30,,,,201601
君好粉麪專家,114.15734,Hong Kong Style,22.33788,"G/F, 280 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",63,Noodles/Rice Noodles,RR,,2016-03-12,Cheung Sha Wan,Noodles/Rice Noodles,Below $50,201601
君好餐廳/宴會廳,114.17399,Mainland China,22.30558,"1/F(PTN) & 2/F(PTN), 23 MORRISON HILL RD, WAN CHAI, HONG KONG",12,"Guangdong, Dim Sum",RL,#F#G#H,2016-06-14,Lai Chi Kok,Dim Sum,$101-200,201601
君御燒味,114.19176,Mainland China,22.28493,"G/F., 102 ELECTRIC ROAD, NORTH POINT, HONG KONG",11,"Guangdong, Chinese BBQ",RL,,2016-07-21,Tin Hau,Chinese BBQ,Below $50,201601
君怡酒店咖啡店,114.17384,Western,22.3005,"LEVEL 7(PORTION), 28 KIMBERLEY ROAD, KOWLOON",61,Western,RL,#G#H,2016-07-01,Tsim Sha Tsui,Buffet,$201-400,201601
君戶鍋貼大王,114.15403,Mainland China,22.33926,"SHOP NO. 2-3, G/F, CHEUNG WAH COURT, 471 UN CHAU STREET, KOWLOON",63,Noodles/Rice Noodles,RL,,2016-05-09,Sham Shui Po,Noodles/Rice Noodles,Below $50,201601
君戶鍋貼大王,114.16449,Mainland China,22.33157,"G/F, 8 UN CHAU STREET, SHAM SHUI PO, KOWLOON",63,Noodles/Rice Noodles,RL,,2016-04-27,Sham Shui Po,Noodles/Rice Noodles,Below $50,201601
君戶鍋貼大王,114.16703,Mainland China,22.44838,"SHOP B, G/F, TAK HONG BUILDING, 80-82 KWONG FUK ROAD, TAI PO, NEW TERRITORIES",95,Noodles/Rice Noodles,RL,,2016-10-09,Sham Shui Po,Noodles/Rice Noodles,Below $50,201601
君戶鍋貼大王,114.17709,Mainland China,22.37582,"SHOP NO. 9, G/F, KAM SHAN BUILDING, 1-35 TAI WAI ROAD, SHA TIN, NEW TERRITORIES",97,Noodles/Rice Noodles,RL,,2016-03-14,Sham Shui Po,Noodles/Rice Noodles,Below $50,201601
君戶鍋貼大王,114.19492,Mainland China,22.33435,"G/F, 44-46 YAN OI STREET, SAN PO KONG, WONG TAI SIN, KOWLOON",53,Noodles/Rice Noodles,RL,#G#H,2016-06-09,Sham Shui Po,Noodles/Rice Noodles,Below $50,201601
君戶鍋貼大王,114.22206,Mainland China,22.28155,"G/F., 132 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",11,Noodles/Rice Noodles,RL,,2016-02-19,Sham Shui Po,Noodles/Rice Noodles,Below $50,201601
君臨小廚,114.18834,Mainland China,22.31705,"GROUND FLOOR, 4C SOARES AVENUE, HOMANTIN, KOWLOON CITY, KOWLOON",52,"Guangdong, Dim Sum",RL,,2016-06-30,Lai Chi Kok,Dim Sum,$101-200,201601
君記粥店,114.22667,Mainland China,22.27778,"SHOP NO. 5, G/F, WING HING BLDG, 374-380 SHAU KEI WAN ROAD, HONG KONG",11,Guangdong,RR,,2016-08-01,Shau Kei Wan,Congee,Below $50,201601
君豪食軒,114.20309,Hong Kong Style,22.33149,"SHOP A103, 1/F, CHING LONG SHOPPING CENTRE, KAI CHING ESTATE, KOWLOON",52,Tea Restaurant,RL,,2016-05-26,Tsuen Wan,Tea Restaurant,$51-100,201601
君逸軒海鮮酒家,114.14156,,22.37112,"SHOP NO. 101, 1/F, ON YAM SHOPPING CENTRE, ON YAM ESTATE, KWAI CHUNG, NEW TERRITORIES",91,,RL,,2016-04-23,,,,201601
君鴻上海小館,113.86312,Mainland China,22.25382,"SHOP FRONT & REAR PORTION, G/F., NO. 58 WING ON STREET, TAI O, NEW TERRITORIES",17,Noodles/Rice Noodles,RL,,2016-10-12,Tai O,Noodles/Rice Noodles,$101-200,201601
