Name,Longitude,Main_Cuisine,Latitude,Address,District_Code,Cuisine,Type_Code,Info_Code,Exp_Date,Location_Tag,Sub_Cuisine,Price_Range,YYYYMM
SAIZERIYA ITALIAN RESTAURANT,113.99874,Western,22.46844,"SHOP NO. 216, 2/F, TIN CHAK SHOPPING CENTRE, TIN CHAK ESTATE, 71, 73, 75 & 77 TIN SHUI ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",94,,RL,,2019-06-02,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.03182,Western,22.44374,"SHOP 38, G/F, TRANSPORT PLAZA, 2-6 FUNG CHEUNG ROAD, YUEN LONG, NEW TERRITORIES",94,,RL,,2019-04-14,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.12067,Western,22.3691,"SHOP R02, B2/F, AEON TAI WO HAU STORE, PANDA PLACE, PANDA HOTEL, 3 TSUEN WAH STREET, TSUEN WAN, NEW TERRITORIES",92,,RL,,2019-12-11,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.15886,Western,22.24392,"SHOP G03, G/F., MARINA SQUARE, 12A SOUTH HORIZON DRIVE, AP LEI CHAU, HONG KONG",15,,RL,,2019-06-06,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.15977,Western,22.33109,"UNIT NO. 410, 4/F, DRAGON CENTRE, NO. 37K YEN CHOW STREET, SHAM SHUI PO, KOWLOON",63,,RL,,2019-06-05,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.16347,Western,22.32096,"SHOP NOS. 201 & 202, 2/F, COMMERCIAL DEVELOPMENT, PARK SUMMIT, 88 BEECH STREET, KOWLOON",62,,RL,,2019-06-23,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.16786,Western,22.45401,"SHOP  423, G/F, TAI YUEN MARKET, 10 TING KOK ROAD, TAI PO, NEW TERRITORIES",95,,RL,,2020-01-22,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.19728,Western,22.34068,"UNIT 15, 1/F, LIONS RISE MALL, 8 MUK LUN STREET, WONG TAI SIN, KOWLOON",53,,RL,,2019-05-05,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.19947,Western,22.2906,"SHOP 2 & 3, GROUND FLOOR, METROPOLE BUILDING, 416-436 KING'S ROAD, NORTH POINT, HONG KONG",11,,RL,,2019-08-28,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.20036,Western,22.3486,"SHOP NOS. 611-614, 6/F, TSZ WAN SHAN SHOPPING CENTRE, 23 YUK WAH STREET, TSZ WAN SHAN, KOWLOON",53,,RL,,2019-04-06,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.21422,Western,22.32721,"SHOP R1, 1/F, TBG MALL, TAK BO GARDEN, 3 NGAU TAU KOK ROAD, KOWLOON",51,,RL,,2019-04-02,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.23729,Western,22.30587,"SHOP NO. G4, G/F, PING TIN SHOPPING CENTRE, PING TIN ESTATE, NOS.18 & 23 ON TIN STREET, LAM TIN, KOWLOON",51,,RL,,2019-12-13,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.25746,Western,22.32169,"SHOPS G7 & G16-24, G/F, METRO CITY PLAZA PHASE 1, 1 WAN HANG ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,,RL,,2019-06-23,Hung Hom,Pizza,$101-200,201901
SAIZERIYA ITALIAN RESTAURANT,114.26271,Western,22.30826,"SHOP L207, LEVEL 2, AEON TSEUNG KWAN O PLAZA STORE, TSEUNG KWAN O PLAZA, 1 TONG TAK STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,,RL,,2019-12-22,Hung Hom,Pizza,$101-200,201901
SAKANAYA,114.26595,,22.31598,"UNIT TKO-10-002, SHOP NO. 222, LEVEL 2, EAST POINT CITY, 8 CHUNG WA ROAD, TSEUNG KWAN O , SAI KUNG, NEW TERRITORIES",98,,RL,#G#H,2020-01-11,,,,201901
SAKARA ICHI SUSHI,114.02599,Japanese,22.44315,"SHOP 7, G/F, SIU FUNG BUILDING, 68 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",94,Japanese,RL,#G#H,2019-12-09,Yuen Long,Sushi/Sashimi,$101-200,201901
SAKE BAR GINN,114.15533,Japanese,22.28073,"FLAT C, 4/F, HO LEE COMMERCIAL BUILDING, 38-44 D'AGUILAR STREET, CENTRAL, HONG KONG",18,Japanese,RR,,2019-05-08,Causeway Bay,Wine,$201-400,201901
SAKSIT THAI RESTAURANT,114.19571,Western,22.3818,"SHOP 18, G/F, GARDEN RIVERA, 20-30 TAI CHUNG KIU ROAD, SHA TIN, NEW TERRITORIES",97,Western,RL,,2019-07-31,Central,Wine,$101-200,201901
SAKURA,113.94225,Japanese,22.28868,"SHOP NO. 17, G/F., FU TUNG PLAZA, FU TUNG ESTATE, 6 FU TUNG STREET, TUNG CHUNG, HONG KONG",17,Japanese,RR,,2019-03-01,Sai Wan Ho,Sushi/Sashimi,Below $50,201901
SAKURA,114.17445,Japanese,22.29709,"4/F, MODY HOUSE, 30 MODY ROAD, TSIM SHA TSUI, KOWLOON",61,Japanese,RR,,2019-05-04,Sai Wan Ho,Sushi/Sashimi,Below $50,201901
SAKURA IN VENICE,114.02378,Japanese,22.44289,"G/F, 103 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",94,Japanese,RL,,2019-07-06,Tsim Sha Tsui,Wine,$101-200,201901
SAKURA JAPANESE CUISINE,114.15521,,22.28162,"1/F., WO ON BUILDING, 8-13 WO ON LANE, CENTRAL, HONG KONG",18,,RL,,2019-11-08,,,,201901
SALAAM NAMASTE,114.16804,Other,22.31412,"SHOP 6, GROUND FLOOR OF WINFIELD BUILDING, NOS. 847-865 CANTON ROAD, KOWLOON",61,Curry,RL,,2019-03-18,Yau Ma Tei,Curry,$51-100,201901
SALADSTOP,114.15837,Western,22.28343,"SHOP 311-312, 3/F., EXCHANGE SQUARE PODIUM, 8 CONNAUGHT PLACE, CENTRAL, HONG KONG",18,Western,RR,,2019-02-28,Quarry Bay,Juice,$51-100,201901
SAM DOR,114.15579,Japanese,22.28313,"G/F, 30 POTTINGER STREET, CENTRAL, HONG KONG",18,Japanese,RR,,2019-11-16,Kwun Tong,Fast Food,Below $50,201901
SAM MUN TSAI FUSION RESTAURANT,114.13825,Western,22.36593,"SHOP 3, G/F, CHEONG WING MANSION, 107-109 TAI LOONG STREET, KWAI CHUNG, NEW TERRITORIES",91,International,RL,,2019-02-27,Tsim Sha Tsui,Pizza,$101-200,201901
SAM WO RESTAURANT,114.1885,Hong Kong Style,22.33844,"COOKED FOOD STALL NO.3, FU MOU STREET MARKET, WANG TAU HOM, KOWLOON",53,Tea Restaurant,RL,,2019-03-31,Lok Fu,Tea Restaurant,Below $50,201901
SAM YEE RESTAURANT,114.12964,Hong Kong Style,22.50396,"G/F, 9 SAN CHEUNG STREET, SHEUNG SHUI, NEW TERRITORIES",96,,RL,,2020-01-23,North Point,Fast Food,$51-100,201901
SAMA,114.1518,Japanese,22.28455,"SHOP 1A ON GROUND FLOOR, KAI WONG COMMERCIAL BUILDING, 49, 49A, 51 AND 51A GOUGH STREET, SHEUNG WAN, HONG KONG",18,Japanese,RL,,2019-06-18,Causeway Bay,,$401-800,201901
SAMSEN,114.17416,South-east Asia,22.27411,"SHOPS 03-04, G/F., 64-70A STONE NULLAH LANE, WAN CHAI, HONG KONG",12,Thai,RL,,2019-02-20,Sheung Wan,,$201-400,201901
SAN KA LA,114.17993,,22.27576,"G/F., 84-86 MORRISON HILL ROAD, WAN CHAI, HONG KONG",12,,RL,#F,2019-01-02,,,,201901
SAN KWONG ROASTED MEAT RESTAURANT,114.19028,Hong Kong Style,22.31883,"G/F., 47 HA HEUNG ROAD, TO KWA WAN, KOWLOON",52,Chinese BBQ,RL,,2019-08-16,Hung Hom,Chinese BBQ,Below $50,201901
SAN LUNG NOODLES,114.18283,Hong Kong Style,22.27802,"SHOP 1 & 2, G/F., NO. 9A SHARP STREET EAST, CAUSEWAY BAY, HONG KONG",12,Noodles/Rice Noodles,RR,,2019-02-05,Tsuen Wan,Noodles/Rice Noodles,Below $50,201901
SAN WO SAKE & YAKITORI,114.24836,South-east Asia,22.26532,"SHOP NO. 70, G/F., HARMONY GARDEN, NO.9 SIU SAI WAN ROAD, SIU SAI WAN, HONG KONG",11,Thai,RL,#G#H,2019-05-09,San Po Kong,,$51-100,201901
SANG KEE CONGEE,114.15165,Hong Kong Style,22.28528,"G/F, 7-9 BURD STREET, CENTRAL, HONG KONG",18,,RR,,2019-06-30,Tin Hau,Congee,Below $50,201901
SANG KEE CONGEE AND NOODLES,114.21012,Hong Kong Style,22.28853,"SHOP B, G/F., WAI FONG COURT, 955-957 KING'S ROAD, NORTH POINT, HONG KONG",11,,RL,,2019-07-13,Tin Hau,Congee,Below $50,201901
SANG KEE FOOD COMPANY,114.18583,,22.30752,"G/F, 62 WUHU STREET, HUNG HOM, KOWLOON",52,,RL,,2019-12-05,,,,201901
SANG KEE TOP ONE CONGEE SHOP,114.16874,Mainland China,22.31703,"G/F, 512 SHANGHAI STREET, MONG KOK, KOWLOON",62,Guangdong,RL,,2019-08-09,Sheung Wan,Congee,Below $50,201901
SANG YUEN CREATIVE,114.02378,Western,22.44289,"SHOP 10, G/F, GOOD LUCK MANSION, 101-121 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",94,International,RL,#G,2019-07-23,North Point,Wine,$401-800,201901
SANGEETHA VEGETARIAN RESTAURANT,114.17646,Other,22.29664,"SHOP UG1-5 & UG31, UG/F, WING ON PLAZA, 62 MODY ROAD, TSIM SHA TSUI EAST, KOWLOON",61,,RL,,2019-02-12,Tsim Sha Tsui,Vegetarian,$51-100,201901
SANGRIA STEAK HOUSE,114.16995,,22.30444,"G/F, 163 WOOSUNG STREET, YAU MA TEI, KOWLOON",61,,RL,#F,2019-08-15,,,,201901
SAPPORO RAMEN DOMON,114.13877,Japanese,22.2578,"SHOP NOS. 409 & 413, 4/F., CHI FU LANDMARK, POK FU LAM, HONG KONG",15,Japanese,RL,,2019-12-08,North Point,Ramen,$51-100,201901
SAPPORO RAMEN DOMON,114.16249,Japanese,22.31641,"SHOP NO. G75, G/F, OLYMPIAN CITY 2, OLYMPIAN CITY, KOWLOON",62,Japanese,RL,,2019-12-23,North Point,Ramen,$51-100,201901
SAPPORO RAMEN EN,114.12067,Japanese,22.3691,"SHOP B121, B1, PANDA PLACE, PANDA HOTEL, 3 TSUEN WAH STREET, TSUEN WAN, NEW TERRITORIES",92,Japanese,RR,,2019-10-21,Tsuen Wan,Ramen,$51-100,201901
SAPPORO RAMEN EN,114.14978,Japanese,22.33481,"SHOP NO. 7 & 8, 2/F, THE PACIFICA MALL, NO. 9 SHAM SHING ROAD, CHEUNG SHA WAN, KOWLOON",63,Japanese,RL,,2019-01-30,Tsuen Wan,Ramen,$51-100,201901
SAPPORO RAMEN MISO NO. 1 KARAMI CURRY,114.26051,Japanese,22.30528,"SHOP G05, G/F, THE PARKSIDE, 18 TONG CHUN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,Japanese,RL,,2019-05-07,Tsuen Wan,Ramen,$51-100,201901
SAPPORO RAMEN NO. 1 & KARAMI CURRY,114.11456,Japanese,22.36799,"SHOP UG59-60, UG/F, CITYWALK 2, 18 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",92,Japanese,RL,,2019-06-02,Tsuen Wan,Ramen,$51-100,201901
SAPPORO RAMEN NO. 1 & KARAMI CURRY,114.20197,Japanese,22.3407,"SHOP 325, LEVEL 3, PLAZA HOLLYWOOD, 3 LUNG POON STREET, DIAMOND HILL, KOWLOON",53,Japanese,RL,,2019-04-18,Tsuen Wan,Ramen,$51-100,201901
SARA,114.18225,Japanese,22.27787,"12/F., OLIV, 15-21 SHARP STREET EAST, CAUSEWAY BAY, HONG KONG",12,Japanese,RL,#G#H,2019-09-09,Causeway Bay,Cake,Below $50,201901
SARAVANA INDIAN VEGETARIAN RESAURANT,114.1718,Other,22.2977,"SHOP 105, 1/F, CHUNG KING MANSION, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",61,,RR,,2019-06-26,Tsim Sha Tsui,Food Wise Eateries,$101-200,201901
SASHI JAPANESE YAKINIKU ASHIBINAA COMPANY LIMITED,114.18317,Japanese,22.28094,"3/F., RICHMOND PLAZA, 496 JAFFE ROAD, CAUSEWAY BAY, HONG KONG",12,Japanese,RL,#G#H,2019-06-11,Sha Tin,Sushi/Sashimi,$51-100,201901
SATAY INN,113.9894,South-east Asia,22.3718,"LOBBY FLOOR, GOLD COAST HOTEL, 1 CASTLE PEAK ROAD, CASTLE PEAK BAY , TUEN MUN, NEW TERRITORIES",93,,RL,,2019-05-06,Wong Chuk Hang,Hotel Restaurant,$201-400,201901
SATAY INN,114.16745,South-east Asia,22.30019,"SHOP 3 & 3A, TOWER 1, CHINA HONG KONG CITY, 33 CANTON ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,,2019-08-14,Wong Chuk Hang,Hotel Restaurant,$201-400,201901
SATAY KING,114.17081,Western,22.31357,"FOOD COURT ON 2ND FLOOR, IN’S POINT, NOS. 530, 534-538 NATHAN ROAD, NO. 46 PITT STREET, KOWLOON",61,International,RL,,2019-06-06,Causeway Bay,Food Wise Eateries,$51-100,201901
SATAY KING,114.17939,Western,22.36715,"G/F(PORTION), 1/F, KOK PAH MANSION, 58-60 CAMERON ROAD , TSIM SHA TSUI, KOWLOON",61,International,RL,,2019-09-10,Causeway Bay,Food Wise Eateries,$51-100,201901
SATAY KING RESTAURANT,114.25195,Western,22.35639,"G/F (PORTION), 1/F, 2/F AND 3/F, TAI FUNG HOUSE, 48 SHAN TUNG STREET, MONG KOK, KOWLOON",62,International,RL,,2020-01-05,Yau Ma Tei,Food Wise Eateries,$51-100,201901
SATISFACTORY CONGEE RESTAURANT,114.11711,,22.36968,"G/F, 271 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",92,,RL,,2019-11-27,,,,201901
SATOI,114.1927,Western,22.2782,"G/F., 21 ORMSBY STREET, TAI HANG, HONG KONG",12,Western,RR,#G#H,2019-06-27,Quarry Bay,,$201-400,201901
SAU BOUD,114.23892,Western,22.29517,"SHOP B173, YAU TONG CENTRE, KA WAH ARCADE, 2-4 KA WING STREET, YAU TONG, KOWLOON",51,Western,RR,,2019-05-11,Jordan,Vegetarian,$51-100,201901
SAUNDO JAPANESE RESTAURANT,114.19408,,22.37787,"SHOP NO. 223, SECOND FLOOR, COMMERCIAL CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",97,,RL,#G#H,2019-07-17,,,,201901
SAWADDEE THAILAND,114.27126,South-east Asia,22.38241,"SHOP NO. 4, G/F AND THE OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, SAI KUNG GARDEN, 16 CHAN MAN STREET, SAI KUNG, NEW TERRITORIES",98,Thai,RL,#A,2019-12-27,Sai Kung,,$51-100,201901
SAWADEE THAI RESTAURANT,114.16918,,22.3212,"2/F, 726 NATHAN ROAD, MONG KOK, KOWLOON",62,,RL,#G,2019-05-23,,,,201901
SAY CHEESE,114.16249,Western,22.31641,"SHOP NO. G09, GROUND FLOOR, OLYMPIAN CITY 2, 18 HOI TING ROAD, KOWLOON",62,Western,RR,,2019-06-10,Mong Kok,Coffee Shop,$51-100,201901
SAY CHEESE,114.25819,Western,22.3071,"SHOP NO. 173, LEVEL 1, PARK CENTRAL, NO. 9 TONG TAK STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,Western,RL,,2019-05-07,Mong Kok,Coffee Shop,$51-100,201901
SCARLETT CAFE & WINE BAR,114.19772,Western,22.3979,"G/F & 1/F, RESIDENCE G, 2-2A AUSTIN AVENUE, TSIM SHA TSUI, KOWLOON",61,,RL,#E#F#G,2019-09-24,Tsim Sha Tsui,,$201-400,201901
SCHNURRBART,114.15533,Western,22.28113,"G/F. & C/L., 29 D'AGUILAR STREET, CENTRAL, HONG KONG",18,,RL,,2019-06-30,Western District,Wine,$101-200,201901
SCI-FI CAFE,114.26843,,22.38026,"(MAJOR PORTION) 2/F, 1A CHUI TONG ROAD, SAI KUNG, NEW TERRITORIES",98,,RL,,2019-02-28,,,,201901
SCRATCH,114.17186,Western,22.27829,"2/F., WAN CHAI CENTRAL BUILDING, NO. 89 LOCKHART ROAD, WAN CHAI, HONG KONG",12,Western,RR,,2019-04-12,Causeway Bay,Wine,$51-100,201901
SCTC Canteen,114.20152,Western,22.39689,"GROUND FLOOR AND OUTSIDE SEATING ACCOMMODATION AT SIDE OF SHATIN COMMUNICATIONS AND TECHNOLOGY CENTRE, SHATIN RACECOURSE  , SHA TIN TOWN LOT NO. 13, SHA TIN, NEW TERRITORIES",97,International,RL,#A,2019-06-21,Tsim Sha Tsui,Certified Halal Food,$201-400,201901
SEA FOREST DINER,114.03368,Western,22.44199,"SHOP 45, G/F , HO SHUN KING BUILDING, 3 FUNG YAU STREET SOUTH, YUEN LONG, NEW TERRITORIES",94,Western,RL,,2019-10-02,Tseung Kwan O,Western,$201-400,201901
SEA HORSE FAST FOOD,114.1881,Hong Kong Style,22.30635,"SHOP B4B, 27 TAK MAN STREET, WHAMPOA ESTATE, HUNG HOM, KOWLOON",52,Tea Restaurant,RL,,2019-06-17,Cheung Sha Wan,Tea Restaurant,Below $50,201901
SEAFOOD STAND,114.18691,Taiwan,22.33812,"SHOP NO. 1104, 1/F, LOK FU PLACE, 198 JUNCTION ROAD, KOWLOON",53,,RL,,2019-10-11,Shau Kei Wan,Dessert,Below $50,201901
SEAFOOD STATION,114.16935,Mainland China,22.30353,"G/F, 18 SHANGHAI STREET, KOWLOON",61,"Guangdong, Seafood",RL,#F,2019-12-03,Jordan,Seafood,$101-200,201901
SEANSIN SEAFOOD EXPERTS,114.1707,Hong Kong Style,22.30696,"1/F, GOFUKU TOWER, 62-68 WOOSUNG STREET, KOWLOON",61,,RL,,2020-01-08,Jordan,Hot Pot,$201-400,201901
SEASON WINE LIMITED,114.18842,Mainland China,22.27898,"SHOP C, G/F., WAH YING BUILDING, 14-20 SHELTER STREET, CAUSEWAY BAY, HONG KONG",12,"Guangdong, Chinese BBQ",RL,#F,2019-09-06,Tuen Mun,Chinese BBQ,Below $50,201901
SECRET,114.17668,Japanese,22.29996,"SHOP 8-10, BASEMENT 1, ENERGY PLAZA, 92 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",61,Japanese,RR,#B,2019-08-01,Causeway Bay,Roast Meat,$101-200,201901
SEDAP,113.97625,South-east Asia,22.39406,"SHOP NOS. 30-31 & 55, 1/F , TUEN MUN TOWN PLAZA PHASE II, 3 TUEN LUNG STREET, TUEN MUN, NEW TERRITORIES",93,Noodles/Rice Noodles,RL,,2019-06-27,Causeway Bay,Noodles/Rice Noodles,$51-100,201901
SEE FAH RESTAURANT,114.17176,Hong Kong Style,22.29624,"3/F, MARY BUILDING, 71-77 PEKING ROAD, TSIM SHA TSUI, KOWLOON",61,Tea Restaurant,RL,,2019-10-14,Tsim Sha Tsui,Tea Restaurant,$51-100,201901
SEE YOU AGAIN,113.96434,,22.37299,"SHOP NO. 1 , 1/F, RICHLAND SHOPPING ARCADE, 138 WU CHUI ROAD, TUEN MUN, NEW TERRITORIES",93,,RR,,2019-04-28,,,,201901
SEKITEI JAPANESE RESTAURANT,114.17437,Japanese,22.29784,"SHOP C, G/F, 11 HART AVENUE, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,#G#H,2019-02-18,Tsim Sha Tsui,Robatayaki,$401-800,201901
SEMI SUGAR CONCEPT,114.05081,Japanese,22.48075,"G/F., NO. 11 NORTH STREET, HONG KONG",18,Japanese,RL,,2019-03-03,Causeway Bay,Sushi/Sashimi,$51-100,201901
SEMUA SEMUA MALAYSIA FOOD GOURMET,114.19741,Other,22.38019,"SHOP 21, G/F, BLOCK B, CHUEN FAI CENTRE, 9-11 KONG PUI STREET, SHA TIN, NEW TERRITORIES",97,Curry,RL,,2019-07-31,Tsim Sha Tsui,Curry,$101-200,201901
SEN 88 Japanese Restaurant,114.25195,,22.35639,"PORTION OF G/F, NO 39 JORDAN ROAD AND 1/F, NO 39-39A JORDAN ROAD, KENT BUILDING, JORDAN, KOWLOON",61,,RL,#G#H,2019-03-25,,,,201901
SEN DOU RAKU JAPANESE RESTAURANT,114.02873,,22.44133,"SHOP NOS. 25-28, G/F, MANHATTAN PLAZA, 23 SAI CHING STREET, YUEN LONG, NEW TERRITORIES",94,,RL,,2019-06-12,,,,201901
SEN RYO,114.16767,Western,22.29945,"SHOP 2101-2, 2/F, GATEWAY ARCADE, HARBOUR CITY, TSIM SHA TSUI, KOWLOON",61,Bakery,RL,#E#F#G#H,2019-05-11,Central,Bakery,$101-200,201901
SEN-RYO,114.15596,Japanese,22.28156,"SHOP B, 3/F., CENTURY SQUARE, 1-13 D'AGUILAR STREET, CENTRAL, HONG KONG",18,Japanese,RL,#E#F#G#H,2019-10-03,Central,Sushi/Sashimi,$201-400,201901
SEN-RYO,114.15805,Japanese,22.28468,"SHOP 3099-3100, PODIUM LEVEL 3, IFC MALL, 8 FINANCE STREET, CENTRAL, HONG KONG",18,Japanese,RL,#E#F#G#H,2019-03-07,Central,Sushi/Sashimi,$201-400,201901
SEN-RYO,114.17172,Japanese,22.29575,"SHOP NO. B3-01 IN THE 3RD BASEMENT, THE KOWLOON HOTEL, 19-21 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,#E#F#G#H,2020-01-14,Central,Sushi/Sashimi,$201-400,201901
SEN-RYO,114.17219,Japanese,22.30085,"SHOP 205, L2,MIRA PLACE ONE, 132 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,#E#F#G#H,2019-02-24,Central,Sushi/Sashimi,$201-400,201901
SEN-RYO,114.17303,Japanese,22.32404,"SHOP NO. 362 ON LEVEL 3, MOKO, 193 PRINCE EDWARD ROAD WEST, MONG KOK, KOWLOON",62,Japanese,RL,#E#F#G#H,2020-01-21,Central,Sushi/Sashimi,$201-400,201901
SEN-RYO,114.18247,Japanese,22.27828,"SHOP NO. B222, BASEMENT 2, TIMES SQUARE, 1 MATHESON STREET, CAUSEWAY BAY, HONG KONG",12,Japanese,RL,#E#F#G#H,2019-05-07,Central,Sushi/Sashimi,$201-400,201901
SEN-RYO,114.18281,Japanese,22.2803,"SHOP NOS. 1304-1305, 13/FLOOR, NO. 500 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG",12,Japanese,RL,#E#F#G#H,2019-02-04,Central,Sushi/Sashimi,$201-400,201901
SENGATAKI,114.19741,Hong Kong Style,22.38019,"SHOP 17, G/F, BLOCK B, CHUEN FAI CENTRE, 9-11 KONG PUI STREET, SHA TIN, NEW TERRITORIES",97,,RL,#G#H,2019-08-19,Yuen Long,Group Dining,$101-200,201901
SENGKEE CONGEE COMPANY,114.16321,Hong Kong Style,22.3314,"G/F, 97 FUK WING STREET, SHAM SHUI PO, KOWLOON",63,Tea Restaurant,RL,,2019-02-12,Yuen Long,Tea Restaurant,$51-100,201901
SENYA,114.22197,Taiwan,22.28277,"SHOP NO. A61A&B, G/F., TAI ON BUILDING, NO. 57-87 SHAU KEI WAN ROAD, SAI WAN HO, HONG KONG",11,Noodles/Rice Noodles,RL,#G#H,2019-03-12,Tai Po,Noodles/Rice Noodles,Below $50,201901
SEORAE,114.17276,Korean,22.31636,"BASEMENT COMMERCIAL UNIT, PARADISE SQUARE, NO. 3 KWONG WA STREET, MONG KOK, KOWLOON",62,,RL,,2019-03-23,Tsim Sha Tsui,Roast Meat,$201-400,201901
SEORAE,114.17409,Korean,22.27845,"3/F., CAPITAL BUILDING, 181 LOCKHART ROAD, WAN CHAI, HONG KONG",12,,RL,,2019-08-02,Tsim Sha Tsui,Roast Meat,$201-400,201901
SEORAE,114.18593,Korean,22.27422,"SHOP A, G/F & WHOLE OF 1/F, PASSKON COURT, NOS. 79-81 KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,,2019-12-08,Tsim Sha Tsui,Roast Meat,$201-400,201901
SEORAE 8,114.15964,Korean,22.26949,"SHOP C ON G/F. & 1/F., GOLDEN DRAGON BUILDING, NOS. 41-45 TANG LUNG STREET, CAUSEWAY BAY, HONG KONG",12,,RL,,2019-04-06,Causeway Bay,Roast Meat,$201-400,201901
SEOUL HOUSE,114.18594,Korean,22.27869,"1/F., NO. 13-15 PENNINGTON STREET, CAUSEWAY BAY, HONG KONG",12,,RL,,2019-03-18,Causeway Bay,Korean Fried Chicken,$101-200,201901
SEOUL KOREAN RESTAURANT,114.17379,Korean,22.30292,"G/F, 35 HILLWOOD ROAD, KOWLOON",61,Teppanyaki,RL,,2019-06-30,Mong Kok,Teppanyaki,$51-100,201901
SER WONG FUN RESTAURANT,114.15424,South-east Asia,22.28276,"G/F & C/L, 30 COCHRANE STREET, CENTRAL, HONG KONG",18,,RL,,2019-09-14,Tsim Sha Tsui,,$101-200,201901
SERGEANT KITCHEN - YOHO MALL II,114.03764,Hong Kong Style,22.44527,"SHOP NO. A315B, LEVEL 3, YOHO MALL II, 8 LONG YAT ROAD , YUEN LONG, NEW TERRITORIES",94,,RL,,2019-08-02,Yuen Long,Sichuan,$51-100,201901
SEVENTH HEAVEN RESTAURANT,114.19205,Hong Kong Style,22.28672,"PORTION 1 OF SHOP NO.C,G/F., SEABRIGHT PLAZA, NOS. 9,11,13,15,17,19,21 AND 23 SHELL STREET, HONG KONG",12,Western,RL,,2019-02-15,Quarry Bay,Western,$51-100,201901
SEVENTH HEAVEN RESTAURANT,114.20963,Hong Kong Style,22.29006,"G/F., 867 KING'S ROAD, QUARRY BAY, HONG KONG",11,Western,RL,,2019-03-08,Quarry Bay,Western,$51-100,201901
SEVENTH SON RESTAURANT,114.17107,Mainland China,22.27836,"3/F (PORTION), THE WHARNEY GUANG DONG HOTEL HONG KONG, 57-73 LOCKHART ROAD, WAN CHAI, HONG KONG",12,"Guangdong, Seafood",RL,,2019-05-02,Wan Chai,Seafood,$401-800,201901
SHABU SEN,114.22462,Japanese,22.31267,"SHOP NO. 205, 2/F, ONE PACIFIC CENTRE, 414 KWUN TONG ROAD, KWUN TONG, KOWLOON",51,Japanese,RL,,2019-09-14,Kwun Tong,Hot Pot,$101-200,201901
SHABU SHABU JAPANESE RESTAURANT,114.17236,,22.30284,"G/F, 3 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,#G#H,2019-04-16,,,,201901
SHACK BY S,114.18238,Western,22.27793,"SHOP A, G/F., NO. 1 YIU WA STREET, CAUSEWAY BAY, HONG KONG",12,International,RL,#F#G#H,2019-12-11,Mong Kok,Wine,$101-200,201901
SHAKE 'EM BUNS,114.15496,Western,22.2823,"UPPER G/F (FRONT), 76 WELLINGTON STREET, CENTRAL, HONG KONG",18,,RR,,2019-06-26,Admiralty,Hamburger,$51-100,201901
SHAKE SHACK,114.15927,Western,22.28529,"SHOP NO. 4018, LEVEL FOUR, TWO IFC, 8 FINANCE STREET, CENTRAL, HONG KONG",18,,RL,,2019-10-15,Tsim Sha Tsui,Hamburger,$51-100,201901
